,State,Program,Year,Payment,Farm Count,Payee Count
4462,Hawaii,LIVESTOCK FORAGE PROGRAM,2019,0.0,115,120
4463,Hawaii,MARKET FACILITATION PROGRAM - DAHG,2019,0.0,8,8
4464,Hawaii,NON-INSURED ASSISTANCE PROGRAM,2019,0.0,33,39
4465,Hawaii,TMP/MFP 2019 LIVESTOCK,2019,0.0,4,4
4466,Hawaii,TMP/MFP 2019 SPECIALITY CROPS,2019,0.0,15,15
4467,Hawaii,TREE ASSISTANCE PROGRAM,2019,0.0,1,1
4468,Idaho,AGRICULTURAL RISK COVERAGE - INDIVIDUAL,2019,0.0,106,112
4469,Idaho,AGRICULTURAL RISK COVERAGE -COUNTY PILOT,2019,0.0,2,2
4470,Idaho,AGRICULTURAL RISK COVERAGE PROG - COUNTY,2019,0.0,995,1112
4471,Idaho,CCC ORGANIC COST SHARE - CROPS,2019,0.0,113,116
4472,Idaho,CCC ORGANIC COST SHARE - LIVESTOCK,2019,0.0,18,18
4473,Idaho,CCC ORGANIC COST SHARE - WILD CROPS,2019,0.0,2,2
4474,Idaho,CCC ORGANIC COST SHARE FEES - HANDLING,2019,0.0,18,18
4475,Idaho,CRP PAYMENT - ANNUAL RENTAL,2019,0.0,1901,2204
4476,Idaho,DAIRY MARGIN COVERAGE PROGRAM,2019,0.0,294,307
4477,Idaho,ECP COST SHARE FY 2018,2019,0.0,4,4
4478,Idaho,EMERG ASSIST LIVESTOCK BEES FISH (ELAP),2019,0.0,40,40
4479,Idaho,EMERGENCY CONSERVATION PROGRAM,2019,0.0,5,7
4480,Idaho,EMERGENCY CONSERVATION PROGRAM STAFFORD,2019,0.0,3,3
4481,Idaho,GRASSLANDS RESERVE PROGRAM,2019,0.0,1,1
4482,Idaho,LIVESTOCK FORAGE PROGRAM,2019,0.0,132,140
4483,Idaho,LIVESTOCK INDEMNITY PROGRAM,2019,0.0,23,23
4484,Idaho,MARGIN PROTECTION  - DAIRY,2019,0.0,1,1
4485,Idaho,MARGIN PROTECTION PROGRAM - DAIRY,2019,0.0,188,196
4486,Idaho,MARKET FACILITATION PROG-SPECIALTY CROPS,2019,0.0,6,8
4487,Idaho,MARKET FACILITATION PROGRAM - CROPS,2019,0.0,1063,1185
4488,Idaho,MARKET FACILITATION PROGRAM - DAHG,2019,0.0,68,76
4489,Idaho,NON-INSURED ASSISTANCE PROGRAM,2019,0.0,23,23
4490,Idaho,PRICE LOSS COVERAGE PROGRAM,2019,0.0,5059,5765
4491,Idaho,TMP/MFP 2019 LIVESTOCK,2019,0.0,291,310
4492,Idaho,TMP/MFP 2019 NON SPECIALTY CROPS,2019,0.0,3758,4298
4493,Idaho,TMP/MFP 2019 NON-SPECIALITY CROPS-A,2019,0.0,1015,1065
4494,Idaho,TMP/MFP 2019 SPECIALITY CROPS,2019,0.0,13,15
4495,Illinois,AGRICULTURAL RISK COVERAGE - INDIVIDUAL,2019,0.0,19,20
4496,Illinois,AGRICULTURAL RISK COVERAGE -COUNTY PILOT,2019,0.0,165,193
4497,Illinois,AGRICULTURAL RISK COVERAGE PROG - COUNTY,2019,0.0,8077,8874
4498,Illinois,CCC ORGANIC COST SHARE - CROPS,2019,0.0,146,147
4499,Illinois,CCC ORGANIC COST SHARE - LIVESTOCK,2019,0.0,8,8
4500,Illinois,CCC ORGANIC COST SHARE FEES - HANDLING,2019,0.0,31,31
4501,Illinois,CRP - TREE THINNING INCENTIVE PROGRAM,2019,0.0,1,1
4502,Illinois,CRP PAYMENT - ANNUAL RENTAL,2019,0.0,36370,43149
4503,Illinois,DAIRY MARGIN COVERAGE PROGRAM,2019,0.0,565,586
4504,Illinois,DIS/WH2 2019 WFHURRINDEMP,2019,0.0,1,1
4505,Illinois,EMERG ASSIST LIVESTOCK BEES FISH (ELAP),2019,0.0,9,9
4506,Illinois,GRASSLANDS RESERVE PROGRAM,2019,0.0,24,25
4507,Illinois,INDEMNITY PAYMENT - DAIRY,2019,0.0,6,6
4508,Illinois,LIVESTOCK INDEMNITY PROGRAM,2019,0.0,13,13
4509,Illinois,MARGIN PROTECTION  - DAIRY,2019,0.0,8,8
4510,Illinois,MARGIN PROTECTION PROGRAM - DAIRY,2019,0.0,543,584
4511,Illinois,MARKET FACILITATION PROGRAM - CROPS,2019,0.0,22999,28648
4512,Illinois,MARKET FACILITATION PROGRAM - DAHG,2019,0.0,251,273
4513,Illinois,NON-INSURED ASSISTANCE PROGRAM,2019,0.0,4,4
4514,Illinois,PRICE LOSS COVERAGE PROGRAM,2019,0.0,9923,10936
4515,Illinois,TMP/MFP 2019 LIVESTOCK,2019,0.0,1133,1218
4516,Illinois,TMP/MFP 2019 NON SPECIALTY CROPS,2019,0.0,60795,74015
4517,Illinois,TMP/MFP 2019 NON-SPECIALITY CROPS-A,2019,0.0,605,621
4518,Illinois,TMP/MFP 2019 SPECIALITY CROPS,2019,0.0,22,22
4519,Illinois,TREE ASSISTANCE PROGRAM,2019,0.0,1,1
4520,Indiana,AGRICULTURAL RISK COVERAGE - INDIVIDUAL,2019,0.0,15,17
4521,Indiana,AGRICULTURAL RISK COVERAGE PROG - COUNTY,2019,0.0,7647,8199
4522,Indiana,CCC ORGANIC COST SHARE - CROPS,2019,0.0,138,138
4523,Indiana,CCC ORGANIC COST SHARE - LIVESTOCK,2019,0.0,49,49
4524,Indiana,CCC ORGANIC COST SHARE - WILD CROPS,2019,0.0,1,1
4525,Indiana,CCC ORGANIC COST SHARE FEES - HANDLING,2019,0.0,16,16
4526,Indiana,CRP PAYMENT - ANNUAL RENTAL,2019,0.0,16006,17734
4527,Indiana,DAIRY MARGIN COVERAGE PROGRAM,2019,0.0,346,349
4528,Indiana,EMERG ASSIST LIVESTOCK BEES FISH (ELAP),2019,0.0,26,26
4529,Indiana,GRASSLANDS RESERVE PROGRAM,2019,0.0,20,20
4530,Indiana,LIVESTOCK INDEMNITY PROGRAM,2019,0.0,11,11
4531,Indiana,MARGIN PROTECTION PROGRAM - DAIRY,2019,0.0,335,350
4532,Indiana,MARKET FACILITATION PROG-SPECIALTY CROPS,2019,0.0,2,2
4533,Indiana,MARKET FACILITATION PROGRAM - CROPS,2019,0.0,14435,15987
4534,Indiana,MARKET FACILITATION PROGRAM - DAHG,2019,0.0,237,246
4535,Indiana,NON-INSURED ASSISTANCE PROG AUTHORIZED,2019,0.0,1,1
4536,Indiana,NON-INSURED ASSISTANCE PROGRAM,2019,0.0,23,24
4537,Indiana,PRICE LOSS COVERAGE PROGRAM,2019,0.0,3734,3978
4538,Indiana,TMP/MFP 2019 LIVESTOCK,2019,0.0,805,829
4539,Indiana,TMP/MFP 2019 NON SPECIALTY CROPS,2019,0.0,29743,32954
4540,Indiana,TMP/MFP 2019 NON-SPECIALITY CROPS-A,2019,0.0,566,572
4541,Indiana,TMP/MFP 2019 SPECIALITY CROPS,2019,0.0,12,12
4542,Iowa,AGRICULTURAL RISK COVERAGE - INDIVIDUAL,2019,164258.0,42,42
4543,Iowa,AGRICULTURAL RISK COVERAGE -COUNTY PILOT,2019,1514362.0,362,389
4544,Iowa,AGRICULTURAL RISK COVERAGE PROG - COUNTY,2019,38960549.25,17631,20083
4545,Iowa,CCC ORGANIC COST SHARE - CROPS,2019,208826.17,317,323
4546,Iowa,CCC ORGANIC COST SHARE - LIVESTOCK,2019,30714.42,54,57
4547,Iowa,CCC ORGANIC COST SHARE FEES - HANDLING,2019,20322.94,26,27
4548,Iowa,CRP PAYMENT - ANNUAL RENTAL,2019,384521049.74,44213,52894
4549,Iowa,DAIRY MARGIN COVERAGE PROGRAM,2019,10613297.54,1061,1096
4550,Iowa,DIS/WH2 2019 WFHURRINDEMP,2019,14462.0,4,4
4551,Iowa,ECP COST SHARE FY 2018,2019,170651.0,25,25
4552,Iowa,ECP/HMC COST SHARE FY19,2019,24154.0,5,5
4553,Iowa,EMERG ASSIST LIVESTOCK BEES FISH (ELAP),2019,432882.0,67,68
4554,Iowa,EMERGENCY CONSERVATION PROGRAM FY17,2019,20898.0,9,9
4555,Iowa,EMERGENCY CONSERVATION PROGRAM STAFFORD,2019,173919.0,27,28
4556,Iowa,GRASSLANDS RESERVE PROGRAM,2019,183377.0,107,108
4557,Iowa,LIVESTOCK FORAGE PROGRAM,2019,1026605.0,346,360
4558,Iowa,LIVESTOCK INDEMNITY PROGRAM,2019,1468000.0,171,176
4559,Iowa,MARGIN PROTECTION  - DAIRY,2019,36936.0,14,14
4560,Iowa,MARGIN PROTECTION PROGRAM - DAIRY,2019,604012.0,997,1063
4561,Iowa,MARKET FACILITATION PROGRAM - CROPS,2019,327417744.3,21772,25504
4562,Iowa,MARKET FACILITATION PROGRAM - DAHG,2019,11817169.01,704,751
4563,Iowa,NON-INSURED ASSISTANCE PROGRAM,2019,74323.0,12,12
4564,Iowa,PRICE LOSS COVERAGE PROGRAM,2019,4531687.0,4396,4672
4565,Iowa,TMP/MFP 2019 LIVESTOCK,2019,65465866.16,2654,2847
4566,Iowa,TMP/MFP 2019 NON SPECIALTY CROPS,2019,1120176172.07,50310,58608
4567,Iowa,TMP/MFP 2019 NON-SPECIALITY CROPS-A,2019,1574934.04,1414,1446
4568,Iowa,TMP/MFP 2019 SPECIALITY CROPS,2019,75413.9,28,33
4569,Iowa,TREE ASSISTANCE PROGRAM,2019,8693.630000000001,2,2
4570,Iowa,WML/WML 19 WHIP MILK LOSS,2019,1505.0,2,2
4571,Kansas,AGRICULTURAL RISK COVERAGE - INDIVIDUAL,2019,736067.0,98,108
4572,Kansas,AGRICULTURAL RISK COVERAGE PROG - COUNTY,2019,124284337.65,35002,42200
4573,Kansas,CCC ORGANIC COST SHARE - CROPS,2019,15830.28,21,22
4574,Kansas,CCC ORGANIC COST SHARE FEES - HANDLING,2019,3750.0,1,1
4575,Kansas,CRP PAYMENT - ANNUAL RENTAL,2019,84495378.56,18305,22312
4576,Kansas,DAIRY MARGIN COVERAGE PROGRAM,2019,2202683.82,206,211
4577,Kansas,DIS/WH2 2019 WFHURRINDEMP,2019,460.0,1,1
4578,Kansas,ECP COST SHARE FY 2018,2019,285821.0,20,22
4579,Kansas,EMERG ASSIST LIVESTOCK BEES FISH (ELAP),2019,468206.06,257,263
4580,Kansas,EMERGENCY CONSERVATION PROGRAM,2019,1105038.0,39,40
4581,Kansas,EMERGENCY CONSERVATION PROGRAM FY17,2019,1019631.0,40,41
4582,Kansas,GRASSLANDS RESERVE PROGRAM,2019,88107.0,36,38
4583,Kansas,LIVESTOCK FORAGE PROGRAM,2019,16643600.48,3459,3657
4584,Kansas,LIVESTOCK INDEMNITY PROGRAM,2019,2747384.0,622,639
4585,Kansas,MARGIN PROTECTION PROGRAM - DAIRY,2019,100672.0,159,162
4586,Kansas,MARKET FACILITATION PROGRAM - CROPS,2019,248760139.05,23651,28738
4587,Kansas,MARKET FACILITATION PROGRAM - DAHG,2019,2079295.0,177,182
4588,Kansas,NAP REGULAR WEB-BASED,2019,20598.0,1,1
4589,Kansas,NON-INSURED ASSISTANCE PROGRAM,2019,511822.0,127,138
4590,Kansas,PRICE LOSS COVERAGE PROGRAM,2019,96507253.23,27337,33690
4591,Kansas,TMP/MFP 2019 LIVESTOCK,2019,5788773.72,372,390
4592,Kansas,TMP/MFP 2019 NON SPECIALTY CROPS,2019,742803879.51,45197,55717
4593,Kansas,TMP/MFP 2019 NON-SPECIALITY CROPS-A,2019,2290513.84,981,997
4594,Kansas,TMP/MFP 2019 SPECIALITY CROPS,2019,509654.42,122,125
4595,Kansas,WILDFIRES AND HURRICANES INDEMNITY PROG,2019,4959.0,1,1
4596,Kentucky,AGRICULTURAL RISK COVERAGE - INDIVIDUAL,2019,3048.0,1,1
4597,Kentucky,AGRICULTURAL RISK COVERAGE -COUNTY PILOT,2019,234980.0,116,130
4598,Kentucky,AGRICULTURAL RISK COVERAGE PROG - COUNTY,2019,7233307.24,9260,9849
4599,Kentucky,CRP PAYMENT - ANNUAL RENTAL,2019,32944847.25,5985,6426
4600,Kentucky,DAIRY MARGIN COVERAGE PROGRAM,2019,2417850.65,325,313
4601,Kentucky,EMERG ASSIST LIVESTOCK BEES FISH (ELAP),2019,79373.0,7,7
4602,Kentucky,EMERGENCY CONSERVATION PROGRAM,2019,15121.0,5,5
4603,Kentucky,EMERGENCY CONSERVATION PROGRAM FY17,2019,21382.0,4,4
4604,Kentucky,GRASSLANDS RESERVE PROGRAM,2019,17402.0,12,12
4605,Kentucky,LIVESTOCK FORAGE PROGRAM,2019,234487.0,177,179
4606,Kentucky,LIVESTOCK INDEMNITY PROGRAM,2019,958659.38,573,566
4607,Kentucky,MARGIN PROTECTION  - DAIRY,2019,11947.0,6,7
4608,Kentucky,MARGIN PROTECTION PROGRAM - DAIRY,2019,72067.0,311,318
4609,Kentucky,MARKET FACILITATION PROGRAM - CROPS,2019,78925350.8,6810,7267
4610,Kentucky,MARKET FACILITATION PROGRAM - DAHG,2019,331035.0,60,60
4611,Kentucky,NON-INSURED ASSISTANCE PROGRAM,2019,487344.77,43,46
4612,Kentucky,PRICE LOSS COVERAGE PROGRAM,2019,2697603.0,4310,4520
4613,Kentucky,TMP/MFP 2019 LIVESTOCK,2019,2807638.97,371,380
4614,Kentucky,TMP/MFP 2019 NON SPECIALTY CROPS,2019,168942531.03,12529,13527
4615,Kentucky,TMP/MFP 2019 NON-SPECIALITY CROPS-A,2019,448634.97,406,424
4616,Kentucky,TMP/MFP 2019 SPECIALITY CROPS,2019,15546.18,7,7
4617,Kentucky,TREE ASSISTANCE PROGRAM,2019,4618.0,1,1
4618,Louisiana,AGRICULTURAL RISK COVERAGE - INDIVIDUAL,2019,28692.0,5,5
4619,Louisiana,AGRICULTURAL RISK COVERAGE PROG - COUNTY,2019,9400078.09,3426,3918
4620,Louisiana,CCC ORGANIC COST SHARE - CROPS,2019,8940.7,10,10
4621,Louisiana,CCC ORGANIC COST SHARE - LIVESTOCK,2019,10419.7,9,9
4622,Louisiana,CCC ORGANIC COST SHARE FEES - HANDLING,2019,11190.7,14,14
4623,Louisiana,CRP - EMERGENCY FORESTRY ANNUAL RENTAL,2019,50361.0,21,26
4624,Louisiana,CRP PAYMENT - ANNUAL RENTAL,2019,24820476.83,3056,3512
4625,Louisiana,DAIRY MARGIN COVERAGE PROGRAM,2019,724175.38,91,93
4626,Louisiana,DCP - DIRECT,2019,9042.0,1,1
4627,Louisiana,DIS/WH2 2019 WFHURRINDEMP,2019,29836.0,1,2
4628,Louisiana,EMERG ASSIST LIVESTOCK BEES FISH (ELAP),2019,1934107.0,29,27
4629,Louisiana,GRASSLANDS RESERVE PROGRAM,2019,35239.0,27,29
4630,Louisiana,LIVESTOCK FORAGE PROGRAM,2019,790458.0,185,192
4631,Louisiana,LIVESTOCK INDEMNITY PROGRAM,2019,20475.0,11,12
4632,Louisiana,MARGIN PROTECTION  - DAIRY,2019,3929.0,2,2
4633,Louisiana,MARGIN PROTECTION PROGRAM - DAIRY,2019,18795.37,97,105
4634,Louisiana,MARKET FACILITATION PROGRAM - CROPS,2019,25558426.76,1589,1841
4635,Louisiana,MARKET FACILITATION PROGRAM - DAHG,2019,13960.0,5,5
4636,Louisiana,NON-INSURED ASSISTANCE PROGRAM,2019,460378.0,49,52
4637,Louisiana,PRICE LOSS COVERAGE PROGRAM,2019,133300121.87,8207,9637
4638,Louisiana,TMP/MFP 2019 LIVESTOCK,2019,238786.42,89,94
4639,Louisiana,TMP/MFP 2019 NON SPECIALTY CROPS,2019,119189136.8,4589,5552
4640,Louisiana,TMP/MFP 2019 NON-SPECIALITY CROPS-A,2019,433410.27,58,60
4641,Louisiana,TMP/MFP 2019 SPECIALITY CROPS,2019,711575.94,98,103
4642,Louisiana,WILDFIRES AND HURRICANES INDEMNITY PROG,2019,1957214.0,101,132
4643,Maine,AGRICULTURAL RISK COVERAGE PROG - COUNTY,2019,35340.0,60,62
4644,Maine,AMA ORGANIC COST SHARE - CROPS,2019,678.75,1,1
4645,Maine,CCC ORGANIC COST SHARE FEES - HANDLING,2019,678.75,1,1
4646,Maine,CRP PAYMENT - ANNUAL RENTAL,2019,262182.0,158,183
4647,Maine,DAIRY MARGIN COVERAGE PROGRAM,2019,1783188.55,195,194
4648,Maine,EMERG ASSIST LIVESTOCK BEES FISH (ELAP),2019,64293.0,4,4
4649,Maine,EMERGENCY CONSERVATION PROGRAM STAFFORD,2019,2710.0,1,1
4650,Maine,GRASSLANDS RESERVE PROGRAM,2019,4032.0,9,9
4651,Maine,INDEMNITY PAYMENT - DAIRY,2019,7247.24,1,1
4652,Maine,MARGIN PROTECTION  - DAIRY,2019,3245.0,1,1
4653,Maine,MARGIN PROTECTION PROGRAM - DAIRY,2019,94771.0,185,190
4654,Maine,MARKET FACILITATION PROGRAM - CROPS,2019,32947.0,16,16
4655,Maine,MARKET FACILITATION PROGRAM - DAHG,2019,38038.0,18,19
4656,Maine,NON-INSURED ASSISTANCE PROGRAM,2019,94882.0,1,1
4657,Maine,PRICE LOSS COVERAGE PROGRAM,2019,258933.0,144,157
4658,Maine,TMP/MFP 2019 LIVESTOCK,2019,872340.93,220,227
4659,Maine,TMP/MFP 2019 NON SPECIALTY CROPS,2019,1021049.44,230,236
4660,Maine,TMP/MFP 2019 NON-SPECIALITY CROPS-A,2019,66173.26,15,16
4661,Maine,TMP/MFP 2019 SPECIALITY CROPS,2019,32873.69,13,14
4662,Maryland,AGRICULTURAL RISK COVERAGE - INDIVIDUAL,2019,10102.0,2,2
4663,Maryland,AGRICULTURAL RISK COVERAGE PROG - COUNTY,2019,8367641.47,1852,1946
4664,Maryland,CCC ORGANIC COST SHARE - CROPS,2019,3196.0,4,4
4665,Maryland,CCC ORGANIC COST SHARE - LIVESTOCK,2019,472.0,1,1
4666,Maryland,CCC ORGANIC COST SHARE FEES - HANDLING,2019,750.0,1,1
4667,Maryland,CRP PAYMENT - ANNUAL RENTAL,2019,10577651.48,2328,2481
4668,Maryland,DAIRY MARGIN COVERAGE PROGRAM,2019,2459013.64,213,212
4669,Maryland,GRASSLANDS RESERVE PROGRAM,2019,14481.0,20,20
4670,Maryland,MARGIN PROTECTION PROGRAM - DAIRY,2019,71397.0,189,184
4671,Maryland,MARKET FACILITATION PROG-SPECIALTY CROPS,2019,5220.0,1,1
4672,Maryland,MARKET FACILITATION PROGRAM - CROPS,2019,30435344.23,1852,2000
4673,Maryland,MARKET FACILITATION PROGRAM - DAHG,2019,331608.16,109,109
4674,Maryland,NON-INSURED ASSISTANCE PROGRAM,2019,289339.0,2,2
4675,Maryland,PRICE LOSS COVERAGE PROGRAM,2019,1875430.69,1518,1597
4676,Maryland,TMP/MFP 2019 LIVESTOCK,2019,1135530.63,230,230
4677,Maryland,TMP/MFP 2019 NON SPECIALTY CROPS,2019,40186501.03,2294,2462
4678,Maryland,TMP/MFP 2019 NON-SPECIALITY CROPS-A,2019,22082.18,18,17
4679,Maryland,TMP/MFP 2019 SPECIALITY CROPS,2019,31504.2,6,6
4680,Massachusetts,AGRICULTURAL RISK COVERAGE PROG - COUNTY,2019,5334.0,18,18
4681,Massachusetts,AMA ORGANIC COST SHARE - CROPS,2019,2827.5,6,6
4682,Massachusetts,CCC ORGANIC COST SHARE - CROPS,2019,19564.49,35,35
4683,Massachusetts,CCC ORGANIC COST SHARE - LIVESTOCK,2019,3108.75,8,8
4684,Massachusetts,CCC ORGANIC COST SHARE FEES - HANDLING,2019,15405.5,24,24
4685,Massachusetts,CRP PAYMENT - ANNUAL RENTAL,2019,2136.0,3,3
4686,Massachusetts,DAIRY MARGIN COVERAGE PROGRAM,2019,905008.2999999999,106,101
4687,Massachusetts,EMERG ASSIST LIVESTOCK BEES FISH (ELAP),2019,1775965.0,4,6
4688,Massachusetts,EMERGENCY FORESTRY RESTORATION PROGRAM,2019,199383.0,9,9
4689,Massachusetts,GRASSLANDS RESERVE PROGRAM,2019,9611.0,26,26
4690,Massachusetts,MARGIN PROTECTION PROGRAM - DAIRY,2019,20975.0,100,104
4691,Massachusetts,MARKET FACILITATION PROGRAM - CROPS,2019,27286.0,6,6
4692,Massachusetts,MARKET FACILITATION PROGRAM - DAHG,2019,15393.0,13,13
4693,Massachusetts,NON-INSURED ASSISTANCE PROGRAM,2019,558082.0,31,30
4694,Massachusetts,PRICE LOSS COVERAGE PROGRAM,2019,2263.0,12,12
4695,Massachusetts,TMP/MFP 2019 LIVESTOCK,2019,349589.01,124,121
4696,Massachusetts,TMP/MFP 2019 NON SPECIALTY CROPS,2019,185165.52,101,100
4697,Massachusetts,TMP/MFP 2019 NON-SPECIALITY CROPS-A,2019,454.65,4,4
4698,Massachusetts,TMP/MFP 2019 SPECIALITY CROPS,2019,4394606.63,259,284
4699,Massachusetts,TREE ASSISTANCE PROGRAM,2019,51346.0,2,2
4700,Michigan,AGRICULTURAL RISK COVERAGE - INDIVIDUAL,2019,288454.0,46,48
4701,Michigan,AGRICULTURAL RISK COVERAGE PROG - COUNTY,2019,13100167.0,6698,6958
4702,Michigan,CCC ORGANIC COST SHARE - CROPS,2019,162295.73,226,226
4703,Michigan,CCC ORGANIC COST SHARE - LIVESTOCK,2019,14239.54,28,28
4704,Michigan,CCC ORGANIC COST SHARE - WILD CROPS,2019,4132.61,8,8
4705,Michigan,CCC ORGANIC COST SHARE FEES - HANDLING,2019,32286.19,51,51
4706,Michigan,CRP HONEY BEE INCENTIVE PAYMNTS,2019,8232.0,2,2
4707,Michigan,CRP PAYMENT - ANNUAL RENTAL,2019,15810469.82,5263,5453
4708,Michigan,DAIRY MARGIN COVERAGE PROGRAM,2019,13812963.57,966,954
4709,Michigan,EMERG ASSIST LIVESTOCK BEES FISH (ELAP),2019,572592.0,32,33
4710,Michigan,EMERGENCY CONSERVATION PROGRAM FY17,2019,58884.0,5,5
4711,Michigan,GRASSLANDS RESERVE PROGRAM,2019,22823.0,37,37
4712,Michigan,LIVESTOCK INDEMNITY PROGRAM,2019,63980.0,12,12
4713,Michigan,MARGIN PROTECTION  - DAIRY,2019,93199.0,23,24
4714,Michigan,MARGIN PROTECTION PROGRAM - DAIRY,2019,686225.0,902,909
4715,Michigan,MARKET FACILITATION PROG-SPECIALTY CROPS,2019,75589.0,12,12
4716,Michigan,MARKET FACILITATION PROGRAM - CROPS,2019,78517698.74,6519,6817
4717,Michigan,MARKET FACILITATION PROGRAM - DAHG,2019,3212009.42,243,260
4718,Michigan,NON-INSURED ASSISTANCE PROGRAM,2019,1383405.0,82,83
4719,Michigan,PRICE LOSS COVERAGE PROGRAM,2019,2761870.0,3272,3367
4720,Michigan,TMP/MFP 2019 LIVESTOCK,2019,13866565.3,1032,1065
4721,Michigan,TMP/MFP 2019 NON SPECIALTY CROPS,2019,179179965.22,12192,12727
4722,Michigan,TMP/MFP 2019 NON-SPECIALITY CROPS-A,2019,882989.29,568,572
4723,Michigan,TMP/MFP 2019 SPECIALITY CROPS,2019,652182.23,56,57
4724,Michigan,TREE ASSISTANCE PROGRAM,2019,75334.2,15,15
4725,Minnesota,AGRICULTURAL RISK COVERAGE - INDIVIDUAL,2019,736841.0,46,48
4726,Minnesota,AGRICULTURAL RISK COVERAGE -COUNTY PILOT,2019,216939.0,401,413
4727,Minnesota,AGRICULTURAL RISK COVERAGE PROG - COUNTY,2019,52609835.0,17910,18858
4728,Minnesota,CCC ORGANIC COST SHARE - CROPS,2019,33600.91,47,49
4729,Minnesota,CCC ORGANIC COST SHARE - LIVESTOCK,2019,9867.9,14,14
4730,Minnesota,CCC ORGANIC COST SHARE - WILD CROPS,2019,750.0,1,1
4731,Minnesota,CCC ORGANIC COST SHARE FEES - HANDLING,2019,2252.4700000000003,4,4
4732,Minnesota,CRP - TREE THINNING INCENTIVE PROGRAM,2019,6115.0,1,1
4733,Minnesota,CRP PAYMENT - ANNUAL RENTAL,2019,132677204.69,27585,30872
4734,Minnesota,DAIRY MARGIN COVERAGE PROGRAM,2019,23490431.86,2595,2726
4735,Minnesota,EMERG ASSIST LIVESTOCK BEES FISH (ELAP),2019,1817437.0,64,65
4736,Minnesota,GRASSLANDS RESERVE PROGRAM,2019,234834.0,99,104
4737,Minnesota,LIVESTOCK FORAGE PROGRAM,2019,123.0,1,1
4738,Minnesota,LIVESTOCK INDEMNITY PROGRAM,2019,1603872.0,237,242
4739,Minnesota,MARGIN PROTECTION  - DAIRY,2019,169517.0,56,61
4740,Minnesota,MARGIN PROTECTION PROGRAM - DAIRY,2019,1926594.0,2421,2540
4741,Minnesota,MARKET FACILITATION PROGRAM - CROPS,2019,155095630.72,10661,11509
4742,Minnesota,MARKET FACILITATION PROGRAM - DAHG,2019,6231885.54,732,788
4743,Minnesota,NON-INSURED ASSISTANCE PROGRAM,2019,335962.0,10,11
4744,Minnesota,PRICE LOSS COVERAGE PROGRAM,2019,7349847.44,4090,4239
4745,Minnesota,TMP/MFP 2019 LIVESTOCK,2019,52948946.13,3418,3670
4746,Minnesota,TMP/MFP 2019 NON SPECIALTY CROPS,2019,747404647.51,30857,33676
4747,Minnesota,TMP/MFP 2019 NON-SPECIALITY CROPS-A,2019,2318048.84,1428,1442
4748,Minnesota,TMP/MFP 2019 SPECIALITY CROPS,2019,41423.16,13,12
4749,Minnesota,WML/WML 19 WHIP MILK LOSS,2019,5909.0,3,3
4750,Mississippi,AGRICULTURAL RISK COVERAGE - INDIVIDUAL,2019,60614.0,3,3
4751,Mississippi,AGRICULTURAL RISK COVERAGE PROG - COUNTY,2019,5978757.52,3023,3225
4752,Mississippi,CCC ORGANIC COST SHARE - CROPS,2019,10153.0,12,12
4753,Mississippi,CCC ORGANIC COST SHARE - LIVESTOCK,2019,7470.5,10,10
4754,Mississippi,CCC ORGANIC COST SHARE FEES - HANDLING,2019,1275.0,3,3
4755,Mississippi,CRP - EMERGENCY FORESTRY ANNUAL RENTAL,2019,1034313.55,409,431
4756,Mississippi,CRP - TREE THINNING INCENTIVE PROGRAM,2019,406365.0,48,50
4757,Mississippi,CRP PAYMENT - ANNUAL RENTAL,2019,43158495.43,8747,9866
4758,Mississippi,DAIRY MARGIN COVERAGE PROGRAM,2019,564708.01,64,61
4759,Mississippi,DIS/WH2 2019 WFHURRINDEMP,2019,183771.0,7,8
4760,Mississippi,ECP/HMC COST SHARE FY19,2019,32824.0,7,7
4761,Mississippi,EMERG ASSIST LIVESTOCK BEES FISH (ELAP),2019,416623.0,16,16
4762,Mississippi,EMERGENCY CONSERVATION PROGRAM,2019,23394.0,11,11
4763,Mississippi,EMERGENCY CONSERVATION PROGRAM FY17,2019,182596.0,35,37
4764,Mississippi,EMERGENCY CONSERVATION PROGRAM STAFFORD,2019,62316.0,8,8
4765,Mississippi,GRASSLANDS RESERVE PROGRAM,2019,46313.0,26,27
4766,Mississippi,LIVESTOCK INDEMNITY PROGRAM,2019,96500.0,24,24
4767,Mississippi,MARGIN PROTECTION  - DAIRY,2019,7132.0,3,3
4768,Mississippi,MARGIN PROTECTION PROGRAM - DAIRY,2019,11652.0,54,56
4769,Mississippi,MARKET FACILITATION PROGRAM - CROPS,2019,78007257.0,2224,2483
4770,Mississippi,MARKET FACILITATION PROGRAM - DAHG,2019,47148.0,14,14
4771,Mississippi,NON-INSURED ASSISTANCE PROGRAM,2019,2748000.0,44,47
4772,Mississippi,PRICE LOSS COVERAGE PROGRAM,2019,107511566.69,3737,4173
4773,Mississippi,TMP/MFP 2019 LIVESTOCK,2019,242803.06,56,58
4774,Mississippi,TMP/MFP 2019 NON SPECIALTY CROPS,2019,239318086.55,3806,4368
4775,Mississippi,TMP/MFP 2019 NON-SPECIALITY CROPS-A,2019,159277.5,20,20
4776,Mississippi,TMP/MFP 2019 SPECIALITY CROPS,2019,513512.7,77,83
4777,Mississippi,WILDFIRES AND HURRICANES INDEMNITY PROG,2019,3126446.0,63,70
