state,fiscal_year,accounting_program_code,accounting_program_description,amount,category
Nebraska,2020,2877,TMP/MFP 2019 NON SPECIALTY CROPS,566952437,MFP
Nebraska,2020,2878,TMP/MFP 2019 SPECIALITY CROPS,45266,MFP
Nebraska,2020,2879,TMP/MFP 2019 LIVESTOCK,12067674.23,MFP
Nebraska,2020,2880,TMP/MFP 2019 NON-SPECIALITY CROPS-A,4095358.16,MFP
Nebraska,2020,2881,WML/WML 19 WHIP MILK LOSS,312,Ad Hoc
Nebraska,2020,2888,WHIP PLUS 3 ASSISTANCE,11517557.96,Ad Hoc
Nebraska,2020,2920,NAP REGULAR WEB-BASED,62520,NAP
Nebraska,2020,3070,GRASSLANDS RESERVE PROGRAM,193345,Ad Hoc
Nebraska,2020,4050,EMERGENCY CONSERVATION PROGRAM STAFFORD,20865,Ad Hoc
Nebraska,2020,4056,ECP COST SHARE FY 2018,20434764,Ad Hoc
Nebraska,2020,4920,CFAPCARES,342168694.7,CFAP
Nebraska,2020,4925,CFAPCCCCA,375284600.2,CFAP
Nebraska,2020,4926,CFAPCCA2,141637793.1,CFAP
Nebraska,2020,6150,CCC ORGANIC COST SHARE - CROPS,93554.57,Ad Hoc
Nebraska,2020,6150,CCC ORGANIC COST SHARE - LIVESTOCK,8249.75,Ad Hoc
Nebraska,2020,6150,CCC ORGANIC COST SHARE - WILD CROPS,287.25,Ad Hoc
Nebraska,2020,6152,CCC ORGANIC COST SHARE FEES - HANDLING,6633.42,Ad Hoc
Nebraska,2020,8053,DAIRY MARGIN COVERAGE,1305223.83,DMC
Nebraska,2020,8053,DAIRY MARGIN COVERAGE PROGRAM,188903.21,DMC
Nebraska,2021,2775,NON-INSURED ASSISTANCE PROGRAM,1340238.1,NAP
Nebraska,2021,2832,LIVESTOCK INDEMNITY PROGRAM,466333,LIP
Nebraska,2021,2833,EMERG ASSIST LIVESTOCK BEES FISH (ELAP),1739632,ELAP
Nebraska,2021,2835,LIVESTOCK FORAGE PROGRAM,21256550.58,LFP
Nebraska,2021,2837,PRICE LOSS COVERAGE PROGRAM,231571186.4,PLC
Nebraska,2021,2838,AGRICULTURAL RISK COVERAGE PROG - COUNTY,5790166.68,ARC-CO
Nebraska,2021,2840,AGRICULTURAL RISK COVERAGE - INDIVIDUAL,9984645.82,ARC-Ind
Nebraska,2021,2867,MARKET FACILITATION PROGRAM - CROPS,63951,MFP
Nebraska,2021,2875,DIS/WH2 2019 WFHURRINDEMP,426325.6,Ad Hoc
Nebraska,2021,2877,TMP/MFP 2019 NON SPECIALTY CROPS,1058660.41,MFP
Nebraska,2021,2880,TMP/MFP 2019 NON-SPECIALITY CROPS-A,54043.79,MFP
Nebraska,2021,2888,WHIP PLUS 3 ASSISTANCE,42855754.43,Ad Hoc
Nebraska,2021,2907,SEAFOOD TRADE RELIEF PROGRAM,103311.2,Ad Hoc
Nebraska,2021,2908,QUALITY LOSS ADJUSTMENT PROGRAM,576046.61,Ad Hoc
Nebraska,2021,2920,NAP REGULAR WEB-BASED,148664,NAP
Nebraska,2021,3070,GRASSLANDS RESERVE PROGRAM,132958,Ad Hoc
Nebraska,2021,4056,ECP COST SHARE FY 2018,13616804.64,Ad Hoc
Nebraska,2021,4064,WECPCSCOF,1232567.99,Ad Hoc
Nebraska,2021,4920,CFAPCARES,4348881.96,CFAP
Nebraska,2021,4923,CFAP3 - LTU,102256353.1,CFAP
Nebraska,2021,4924,CFAP3 - TUP,336605415.7,CFAP
Nebraska,2021,4925,CFAPCCCCA,5914020.9,CFAP
Nebraska,2021,4926,CFAPCCA2,716200854,CFAP
Nebraska,2021,6150,CCC ORGANIC COST SHARE - CROPS,82333.87,Ad Hoc
Nebraska,2021,6150,CCC ORGANIC COST SHARE - LIVESTOCK,3094.5,Ad Hoc
Nebraska,2021,6150,CCC ORGANIC COST SHARE - WILD CROPS,242.98,Ad Hoc
Nebraska,2021,6152,CCC ORGANIC COST SHARE FEES - HANDLING,7181.26,Ad Hoc
Nebraska,2021,8025,MARGIN PROTECTION PROGRAM - DAIRY,9038,DMC
Nebraska,2021,8053,DAIRY MARGIN COVERAGE,4546716.9,DMC
Nebraska,2021,8286,PANDEMIC ASST-TIMBER HARVESTERS/HAULERS,2000,Ad Hoc
Nebraska,2021,8287,PANDEMIC LIVESTOCK INDEMNITY PROGRAM,380247.01,Ad Hoc
Nebraska,2022,2775,NON-INSURED ASSISTANCE PROGRAM,218812,NAP
Nebraska,2022,2832,LIVESTOCK INDEMNITY PROGRAM,55154,LIP
Nebraska,2022,2833,EMERG ASSIST LIVESTOCK BEES FISH (ELAP),68875,ELAP
Nebraska,2022,2835,LIVESTOCK FORAGE PROGRAM,5095323,LFP
Nebraska,2022,2837,PRICE LOSS COVERAGE PROGRAM,26336312,PLC
Nebraska,2022,2838,AGRICULTURAL RISK COVERAGE PROG - COUNTY,1371600,ARC-CO
Nebraska,2022,2840,AGRICULTURAL RISK COVERAGE - INDIVIDUAL,1791890,ARC-Ind
Nebraska,2022,2875,DIS/WH2 2019 WFHURRINDEMP,106581.38,Ad Hoc
Nebraska,2022,2888,WHIP PLUS 3 ASSISTANCE,5693585.24,Ad Hoc
Nebraska,2022,2920,NAP REGULAR WEB-BASED,76834,NAP
Nebraska,2022,3070,GRASSLANDS RESERVE PROGRAM,16208,Ad Hoc
Nebraska,2022,4056,ECP COST SHARE FY 2018,1247897,Ad Hoc
Nebraska,2022,4060,ECPCOF,3166,Ad Hoc
Nebraska,2022,4061,WECPCOF,51599.02,Ad Hoc
Nebraska,2022,4064,WECPCSCOF,117716.01,Ad Hoc
Nebraska,2022,4920,CFAPCARES,1530615.71,CFAP
Nebraska,2022,4922,CFAPCARES2.1,2628460.55,CFAP
Nebraska,2022,4923,CFAP3 - LTU,137369.27,CFAP
Nebraska,2022,4924,CFAP3 - TUP,247487.04,CFAP
Nebraska,2022,4925,CFAPCCCCA,104010.22,CFAP
Nebraska,2022,4926,CFAPCCA2,779000.99,CFAP
Nebraska,2022,6150,CCC ORGANIC COST SHARE - CROPS,39193.83,Ad Hoc
Nebraska,2022,6150,CCC ORGANIC COST SHARE - LIVESTOCK,1000,Ad Hoc
Nebraska,2022,6150,CCC ORGANIC COST SHARE - WILD CROPS,189,Ad Hoc
Nebraska,2022,6152,CCC ORGANIC COST SHARE FEES - HANDLING,5344,Ad Hoc
Nebraska,2022,8053,DAIRY MARGIN COVERAGE,2141673.07,DMC
Nebraska,2022,8055,DMC PRGM-SUPPLEMENTAL,73945.59,DMC
Nebraska,2022,8286,PANDEMIC ASST-TIMBER HARVESTERS/HAULERS,40592.19,Ad Hoc
Nebraska,2022,8287,PANDEMIC LIVESTOCK INDEMNITY PROGRAM,2575324.14,Ad Hoc
Nevada,2018,2775,NON-INSURED ASSISTANCE PROGRAM,314250,NAP
Nevada,2018,2775,NON-INSURED ASSISTANCE PROGRAM,35593,NAP
Nevada,2018,2832,LIVESTOCK INDEMNITY PROGRAM,28802,LIP
Nevada,2018,2833,EMERG ASSIST LIVESTOCK BEES FISH (ELAP),363462,ELAP
Nevada,2018,2835,LIVESTOCK FORAGE PROGRAM,285671,LFP
Nevada,2018,2835,LIVESTOCK FORAGE PROGRAM,73261,LFP
Nevada,2018,2837,PRICE LOSS COVERAGE PROGRAM,1826,PLC
Nevada,2018,2837,PRICE LOSS COVERAGE PROGRAM,830613,PLC
Nevada,2018,2838,AGRICULTURAL RISK COVERAGE PROG - COUNTY,298517,ARC-CO
Nevada,2018,3070,GRASSLANDS RESERVE PROGRAM,26656,Ad Hoc
Nevada,2018,3070,GRASSLANDS RESERVE PROGRAM,7178,Ad Hoc
Nevada,2018,4040,EMERGENCY CONSERVATION PROGRAM,14871,Ad Hoc
Nevada,2018,4050,EMERGENCY CONSERVATION PROGRAM STAFFORD,247209,Ad Hoc
Nevada,2018,6140,AMA ORGANIC COST SHARE - CROPS,5026,Ad Hoc
Nevada,2018,6140,AMA ORGANIC COST SHARE - LIVESTOCK,750,Ad Hoc
Nevada,2018,6150,CCC ORGANIC COST SHARE - CROPS,563,Ad Hoc
Nevada,2018,6150,CCC ORGANIC COST SHARE - CROPS,563,Ad Hoc
Nevada,2018,6152,CCC ORGANIC COST SHARE FEES - HANDLING,3000,Ad Hoc
Nevada,2018,8025,MARGIN PROTECTION PROGRAM - DAIRY,202955,DMC
Nevada,2019,2775,NON-INSURED ASSISTANCE PROGRAM,495911,NAP
Nevada,2019,2832,LIVESTOCK INDEMNITY PROGRAM,19068,LIP
Nevada,2019,2833,EMERG ASSIST LIVESTOCK BEES FISH (ELAP),110145,ELAP
Nevada,2019,2835,LIVESTOCK FORAGE PROGRAM,2428654.96,LFP
Nevada,2019,2837,PRICE LOSS COVERAGE PROGRAM,642499,PLC
Nevada,2019,2838,AGRICULTURAL RISK COVERAGE PROG - COUNTY,54716,ARC-CO
Nevada,2019,2867,MARKET FACILITATION PROGRAM - CROPS,38499,MFP
Nevada,2019,2868,MARKET FACILITATION PROGRAM - DAHG,638020,MFP
Nevada,2019,2877,TMP/MFP 2019 NON SPECIALTY CROPS,830679.55,MFP
Nevada,2019,2879,TMP/MFP 2019 LIVESTOCK,455523.91,MFP
Nevada,2019,2880,TMP/MFP 2019 NON-SPECIALITY CROPS-A,444444.55,MFP
Nevada,2019,3070,GRASSLANDS RESERVE PROGRAM,21402,Ad Hoc
Nevada,2019,4040,EMERGENCY CONSERVATION PROGRAM,15328,Ad Hoc
Nevada,2019,4050,EMERGENCY CONSERVATION PROGRAM STAFFORD,608864,Ad Hoc
Nevada,2019,4056,ECP COST SHARE FY 2018,82871,Ad Hoc
Nevada,2019,6140,AMA ORGANIC COST SHARE - CROPS,1500,Ad Hoc
Nevada,2019,6150,CCC ORGANIC COST SHARE - CROPS,5317.36,Ad Hoc
Nevada,2019,6150,CCC ORGANIC COST SHARE - LIVESTOCK,1175,Ad Hoc
Nevada,2019,6152,CCC ORGANIC COST SHARE FEES - HANDLING,9000,Ad Hoc
Nevada,2019,8025,MARGIN PROTECTION PROGRAM - DAIRY,21521,DMC
Nevada,2019,8030,MARGIN PROTECTION  - DAIRY,7135,DMC
Nevada,2019,8053,DAIRY MARGIN COVERAGE PROGRAM,355658.31,DMC
Nevada,2020,2775,NON-INSURED ASSISTANCE PROGRAM,92001,NAP
Nevada,2020,2832,LIVESTOCK INDEMNITY PROGRAM,32120,LIP
Nevada,2020,2833,EMERG ASSIST LIVESTOCK BEES FISH (ELAP),16481,ELAP
Nevada,2020,2835,LIVESTOCK FORAGE PROGRAM,2873522.84,LFP
Nevada,2020,2837,PRICE LOSS COVERAGE PROGRAM,345352,PLC
Nevada,2020,2838,AGRICULTURAL RISK COVERAGE PROG - COUNTY,51952,ARC-CO
Nevada,2020,2877,TMP/MFP 2019 NON SPECIALTY CROPS,492439.53,MFP
Nevada,2020,2878,TMP/MFP 2019 SPECIALITY CROPS,35040,MFP
Nevada,2020,2879,TMP/MFP 2019 LIVESTOCK,686679.49,MFP
Nevada,2020,2880,TMP/MFP 2019 NON-SPECIALITY CROPS-A,1259112.07,MFP
Nevada,2020,2907,SEAFOOD TRADE RELIEF PROGRAM,52699.84,Ad Hoc
Nevada,2020,2920,NAP REGULAR WEB-BASED,117616,NAP
Nevada,2020,3070,GRASSLANDS RESERVE PROGRAM,15738,Ad Hoc
Nevada,2020,4050,EMERGENCY CONSERVATION PROGRAM STAFFORD,381,Ad Hoc
Nevada,2020,4056,ECP COST SHARE FY 2018,176127,Ad Hoc
Nevada,2020,4920,CFAPCARES,8322140.68,CFAP
Nevada,2020,4925,CFAPCCCCA,15787687.21,CFAP
Nevada,2020,6150,CCC ORGANIC COST SHARE - CROPS,4580.13,Ad Hoc
Nevada,2020,6152,CCC ORGANIC COST SHARE FEES - HANDLING,4262.5,Ad Hoc
Nevada,2020,8053,DAIRY MARGIN COVERAGE,561071.35,DMC
Nevada,2020,8053,DAIRY MARGIN COVERAGE PROGRAM,101941.6,DMC
Nevada,2021,2775,NON-INSURED ASSISTANCE PROGRAM,572045,NAP
Nevada,2021,2833,EMERG ASSIST LIVESTOCK BEES FISH (ELAP),45200,ELAP
Nevada,2021,2835,LIVESTOCK FORAGE PROGRAM,18066816,LFP
Nevada,2021,2837,PRICE LOSS COVERAGE PROGRAM,1195639,PLC
Nevada,2021,2880,TMP/MFP 2019 NON-SPECIALITY CROPS-A,27300.46,MFP
Nevada,2021,2907,SEAFOOD TRADE RELIEF PROGRAM,267113.97,Ad Hoc
Nevada,2021,2920,NAP REGULAR WEB-BASED,240638,NAP
Nevada,2021,4056,ECP COST SHARE FY 2018,201564,Ad Hoc
Nevada,2021,4058,ECP/HMC COST SHARE FY19,3918,Ad Hoc
Nevada,2021,4061,WECPCOF,7762.01,Ad Hoc
Nevada,2021,4920,CFAPCARES,426714.33,CFAP
Nevada,2021,4923,CFAP3 - LTU,5444257.78,CFAP
Nevada,2021,4924,CFAP3 - TUP,3734939.56,CFAP
Nevada,2021,4925,CFAPCCCCA,336864.58,CFAP
Nevada,2021,4926,CFAPCCA2,23348183.82,CFAP
Nevada,2021,6150,CCC ORGANIC COST SHARE - CROPS,8156.97,Ad Hoc
Nevada,2021,6150,CCC ORGANIC COST SHARE - LIVESTOCK,458.97,Ad Hoc
Nevada,2021,6152,CCC ORGANIC COST SHARE FEES - HANDLING,5028.47,Ad Hoc
Nevada,2021,8053,DAIRY MARGIN COVERAGE,1621641.01,DMC
Nevada,2022,2775,NON-INSURED ASSISTANCE PROGRAM,243536,NAP
Nevada,2022,2833,EMERG ASSIST LIVESTOCK BEES FISH (ELAP),11810,ELAP
Nevada,2022,2835,LIVESTOCK FORAGE PROGRAM,1994739.5,LFP
Nevada,2022,2837,PRICE LOSS COVERAGE PROGRAM,546744,PLC
Nevada,2022,2920,NAP REGULAR WEB-BASED,234583,NAP
Nevada,2022,4060,ECPCOF,19063,Ad Hoc
Nevada,2022,4924,CFAP3 - TUP,29464,CFAP
Nevada,2022,4926,CFAPCCA2,53663.44,CFAP
Nevada,2022,6150,CCC ORGANIC COST SHARE - CROPS,4357.72,Ad Hoc
Nevada,2022,6150,CCC ORGANIC COST SHARE - LIVESTOCK,857.5,Ad Hoc
Nevada,2022,6152,CCC ORGANIC COST SHARE FEES - HANDLING,5722.5,Ad Hoc
Nevada,2022,8053,DAIRY MARGIN COVERAGE,674529.77,DMC
New Hampshire,2018,2775,NON-INSURED ASSISTANCE PROGRAM,55385,NAP
New Hampshire,2018,2775,NON-INSURED ASSISTANCE PROGRAM,16894,NAP
New Hampshire,2018,2833,EMERG ASSIST LIVESTOCK BEES FISH (ELAP),2707,ELAP
New Hampshire,2018,2837,PRICE LOSS COVERAGE PROGRAM,48823,PLC
New Hampshire,2018,2838,AGRICULTURAL RISK COVERAGE PROG - COUNTY,535543,ARC-CO
New Hampshire,2018,2868,MARKET FACILITATION PROGRAM - DAHG,56910,MFP
New Hampshire,2018,3340,EMERGENCY FORESTRY RESTORATION PROGRAM,6426,Ad Hoc
New Hampshire,2018,4042,EMERGENCY CONSERVATION PROGRAM FY17,15092,Ad Hoc
New Hampshire,2018,4050,EMERGENCY CONSERVATION PROGRAM STAFFORD,34331,Ad Hoc
New Hampshire,2018,4050,EMERGENCY CONSERVATION PROGRAM STAFFORD,10577,Ad Hoc
New Hampshire,2018,6140,AMA ORGANIC COST SHARE - CROPS,2963,Ad Hoc
New Hampshire,2018,6140,AMA ORGANIC COST SHARE - LIVESTOCK,1463,Ad Hoc
New Hampshire,2018,6150,CCC ORGANIC COST SHARE - CROPS,769,Ad Hoc
New Hampshire,2018,6150,CCC ORGANIC COST SHARE - LIVESTOCK,375,Ad Hoc
New Hampshire,2018,6152,CCC ORGANIC COST SHARE FEES - HANDLING,622,Ad Hoc
New Hampshire,2018,6152,CCC ORGANIC COST SHARE FEES - HANDLING,711,Ad Hoc
New Hampshire,2018,8025,MARGIN PROTECTION PROGRAM - DAIRY,867839,DMC
New Hampshire,2019,2775,NON-INSURED ASSISTANCE PROGRAM,196117,NAP
New Hampshire,2019,2832,LIVESTOCK INDEMNITY PROGRAM,329,LIP
New Hampshire,2019,2833,EMERG ASSIST LIVESTOCK BEES FISH (ELAP),4520,ELAP
New Hampshire,2019,2837,PRICE LOSS COVERAGE PROGRAM,45367,PLC
New Hampshire,2019,2838,AGRICULTURAL RISK COVERAGE PROG - COUNTY,197487,ARC-CO
New Hampshire,2019,2867,MARKET FACILITATION PROGRAM - CROPS,1446,MFP
New Hampshire,2019,2868,MARKET FACILITATION PROGRAM - DAHG,241671,MFP
New Hampshire,2019,2870,MARKET FACILITATION PROG-SPECIALTY CROPS,856,MFP
New Hampshire,2019,2877,TMP/MFP 2019 NON SPECIALTY CROPS,103086.94,MFP
New Hampshire,2019,2879,TMP/MFP 2019 LIVESTOCK,185535.78,MFP
New Hampshire,2019,3340,EMERGENCY FORESTRY RESTORATION PROGRAM,1178,Ad Hoc
New Hampshire,2019,4042,EMERGENCY CONSERVATION PROGRAM FY17,6641,Ad Hoc
New Hampshire,2019,4050,EMERGENCY CONSERVATION PROGRAM STAFFORD,142670,Ad Hoc
New Hampshire,2019,6140,AMA ORGANIC COST SHARE - CROPS,2731.43,Ad Hoc
New Hampshire,2019,6140,AMA ORGANIC COST SHARE - LIVESTOCK,750,Ad Hoc
New Hampshire,2019,6150,CCC ORGANIC COST SHARE - CROPS,8373.75,Ad Hoc
New Hampshire,2019,6150,CCC ORGANIC COST SHARE - LIVESTOCK,3228,Ad Hoc
New Hampshire,2019,6152,CCC ORGANIC COST SHARE FEES - HANDLING,4733.13,Ad Hoc
New Hampshire,2019,8025,MARGIN PROTECTION PROGRAM - DAIRY,63749,DMC
New Hampshire,2019,8053,DAIRY MARGIN COVERAGE PROGRAM,773846.76,DMC
New Hampshire,2020,2775,NON-INSURED ASSISTANCE PROGRAM,76852,NAP
New Hampshire,2020,2833,EMERG ASSIST LIVESTOCK BEES FISH (ELAP),1926,ELAP
New Hampshire,2020,2834,TREE ASSISTANCE PROGRAM,8212,TAP
New Hampshire,2020,2837,PRICE LOSS COVERAGE PROGRAM,12597,PLC
New Hampshire,2020,2838,AGRICULTURAL RISK COVERAGE PROG - COUNTY,30659,ARC-CO
New Hampshire,2020,2877,TMP/MFP 2019 NON SPECIALTY CROPS,45382.19,MFP
New Hampshire,2020,2878,TMP/MFP 2019 SPECIALITY CROPS,3851.23,MFP
New Hampshire,2020,2879,TMP/MFP 2019 LIVESTOCK,274333.95,MFP
New Hampshire,2020,2888,WHIP PLUS 3 ASSISTANCE,321612,Ad Hoc
New Hampshire,2020,2920,NAP REGULAR WEB-BASED,193659,NAP
New Hampshire,2020,4042,EMERGENCY CONSERVATION PROGRAM FY17,85792,Ad Hoc
New Hampshire,2020,4050,EMERGENCY CONSERVATION PROGRAM STAFFORD,173825,Ad Hoc
New Hampshire,2020,4920,CFAPCARES,3568362.65,CFAP
New Hampshire,2020,4925,CFAPCCCCA,1268349.46,CFAP
New Hampshire,2020,4926,CFAPCCA2,426642.56,CFAP
New Hampshire,2020,6150,CCC ORGANIC COST SHARE - CROPS,9593.56,Ad Hoc
New Hampshire,2020,6150,CCC ORGANIC COST SHARE - LIVESTOCK,2806.56,Ad Hoc
New Hampshire,2020,6150,CCC ORGANIC COST SHARE - WILD CROPS,112.5,Ad Hoc
New Hampshire,2020,6152,CCC ORGANIC COST SHARE FEES - HANDLING,4871.56,Ad Hoc
New Hampshire,2020,8053,DAIRY MARGIN COVERAGE,232609.27,DMC
New Hampshire,2020,8053,DAIRY MARGIN COVERAGE PROGRAM,42074.57,DMC
New Hampshire,2021,2775,NON-INSURED ASSISTANCE PROGRAM,136026,NAP
New Hampshire,2021,2833,EMERG ASSIST LIVESTOCK BEES FISH (ELAP),34021,ELAP
New Hampshire,2021,2835,LIVESTOCK FORAGE PROGRAM,80898,LFP
New Hampshire,2021,2837,PRICE LOSS COVERAGE PROGRAM,124398,PLC
New Hampshire,2021,2838,AGRICULTURAL RISK COVERAGE PROG - COUNTY,1101,ARC-CO
New Hampshire,2021,2888,WHIP PLUS 3 ASSISTANCE,378698.4,Ad Hoc
New Hampshire,2021,2907,SEAFOOD TRADE RELIEF PROGRAM,1228115.57,Ad Hoc
New Hampshire,2021,2920,NAP REGULAR WEB-BASED,142295,NAP
New Hampshire,2021,4060,ECPCOF,43703,Ad Hoc
New Hampshire,2021,4061,WECPCOF,7294,Ad Hoc
New Hampshire,2021,4920,CFAPCARES,11317.76,CFAP
New Hampshire,2021,4923,CFAP3 - LTU,104831.65,CFAP
New Hampshire,2021,4924,CFAP3 - TUP,223521.4,CFAP
New Hampshire,2021,4925,CFAPCCCCA,4581,CFAP
New Hampshire,2021,4926,CFAPCCA2,6511339.21,CFAP
New Hampshire,2021,6150,CCC ORGANIC COST SHARE - CROPS,7274.59,Ad Hoc
New Hampshire,2021,6150,CCC ORGANIC COST SHARE - LIVESTOCK,2727.1,Ad Hoc
New Hampshire,2021,6150,CCC ORGANIC COST SHARE - WILD CROPS,625,Ad Hoc
New Hampshire,2021,6152,CCC ORGANIC COST SHARE FEES - HANDLING,2426.54,Ad Hoc
New Hampshire,2021,8053,DAIRY MARGIN COVERAGE,2350753.04,DMC
New Hampshire,2021,8286,PANDEMIC ASST-TIMBER HARVESTERS/HAULERS,16000,Ad Hoc
New Hampshire,2022,2775,NON-INSURED ASSISTANCE PROGRAM,8753,NAP
New Hampshire,2022,2837,PRICE LOSS COVERAGE PROGRAM,158,PLC
New Hampshire,2022,2838,AGRICULTURAL RISK COVERAGE PROG - COUNTY,54598,ARC-CO
New Hampshire,2022,2872,TREE ASSISTANCE PROGRAM,1836.83,TAP
New Hampshire,2022,2888,WHIP PLUS 3 ASSISTANCE,47840.59,Ad Hoc
New Hampshire,2022,2920,NAP REGULAR WEB-BASED,11539,NAP
New Hampshire,2022,4060,ECPCOF,2075,Ad Hoc
New Hampshire,2022,4061,WECPCOF,6691,Ad Hoc
New Hampshire,2022,4922,CFAPCARES2.1,16778.11,CFAP
New Hampshire,2022,4926,CFAPCCA2,33894.16,CFAP
New Hampshire,2022,6150,CCC ORGANIC COST SHARE - CROPS,3049,Ad Hoc
New Hampshire,2022,6150,CCC ORGANIC COST SHARE - LIVESTOCK,675,Ad Hoc
New Hampshire,2022,6150,CCC ORGANIC COST SHARE - WILD CROPS,75,Ad Hoc
New Hampshire,2022,6152,CCC ORGANIC COST SHARE FEES - HANDLING,768.03,Ad Hoc
New Hampshire,2022,8053,DAIRY MARGIN COVERAGE,1096040.52,DMC
New Hampshire,2022,8286,PANDEMIC ASST-TIMBER HARVESTERS/HAULERS,1425646.47,Ad Hoc
New Jersey,2018,2775,NON-INSURED ASSISTANCE PROGRAM,835480,NAP
New Jersey,2018,2775,NON-INSURED ASSISTANCE PROGRAM,495514,NAP
New Jersey,2018,2833,EMERG ASSIST LIVESTOCK BEES FISH (ELAP),159408,ELAP
New Jersey,2018,2837,PRICE LOSS COVERAGE PROGRAM,4946,PLC
New Jersey,2018,2837,PRICE LOSS COVERAGE PROGRAM,330367,PLC
New Jersey,2018,2838,AGRICULTURAL RISK COVERAGE PROG - COUNTY,148115,ARC-CO
New Jersey,2018,2838,AGRICULTURAL RISK COVERAGE PROG - COUNTY,4394516.22,ARC-CO
New Jersey,2018,2840,AGRICULTURAL RISK COVERAGE - INDIVIDUAL,41883,ARC-Ind
New Jersey,2018,2867,MARKET FACILITATION PROGRAM - CROPS,2047,MFP
New Jersey,2018,2868,MARKET FACILITATION PROGRAM - DAHG,32534,MFP
New Jersey,2018,3070,GRASSLANDS RESERVE PROGRAM,3578,Ad Hoc
New Jersey,2018,3070,GRASSLANDS RESERVE PROGRAM,1618,Ad Hoc
New Jersey,2018,6140,AMA ORGANIC COST SHARE - CROPS,3173,Ad Hoc
New Jersey,2018,6150,CCC ORGANIC COST SHARE - CROPS,352,Ad Hoc
New Jersey,2018,6152,CCC ORGANIC COST SHARE FEES - HANDLING,750,Ad Hoc
New Jersey,2018,8025,MARGIN PROTECTION PROGRAM - DAIRY,410453,DMC
New Jersey,2019,2775,NON-INSURED ASSISTANCE PROGRAM,1633827,NAP
New Jersey,2019,2833,EMERG ASSIST LIVESTOCK BEES FISH (ELAP),173080,ELAP
New Jersey,2019,2834,TREE ASSISTANCE PROGRAM,20426,TAP
New Jersey,2019,2837,PRICE LOSS COVERAGE PROGRAM,257392,PLC
New Jersey,2019,2838,AGRICULTURAL RISK COVERAGE PROG - COUNTY,71717,ARC-CO
New Jersey,2019,2840,AGRICULTURAL RISK COVERAGE - INDIVIDUAL,45711,ARC-Ind
New Jersey,2019,2867,MARKET FACILITATION PROGRAM - CROPS,6535232.33,MFP
New Jersey,2019,2868,MARKET FACILITATION PROGRAM - DAHG,105827,MFP
New Jersey,2019,2870,MARKET FACILITATION PROG-SPECIALTY CROPS,1756,MFP
New Jersey,2019,2877,TMP/MFP 2019 NON SPECIALTY CROPS,2109319.27,MFP
New Jersey,2019,2878,TMP/MFP 2019 SPECIALITY CROPS,471822.35,MFP
New Jersey,2019,2879,TMP/MFP 2019 LIVESTOCK,49921.3,MFP
New Jersey,2019,3070,GRASSLANDS RESERVE PROGRAM,4092,Ad Hoc
New Jersey,2019,6140,AMA ORGANIC COST SHARE - CROPS,904,Ad Hoc
New Jersey,2019,6150,CCC ORGANIC COST SHARE - CROPS,847,Ad Hoc
New Jersey,2019,6152,CCC ORGANIC COST SHARE FEES - HANDLING,1870.85,Ad Hoc
New Jersey,2019,8025,MARGIN PROTECTION PROGRAM - DAIRY,23399,DMC
New Jersey,2019,8053,DAIRY MARGIN COVERAGE PROGRAM,351705.72,DMC
New Jersey,2020,2775,NON-INSURED ASSISTANCE PROGRAM,769767,NAP
New Jersey,2020,2833,EMERG ASSIST LIVESTOCK BEES FISH (ELAP),206148,ELAP
New Jersey,2020,2837,PRICE LOSS COVERAGE PROGRAM,91447,PLC
New Jersey,2020,2838,AGRICULTURAL RISK COVERAGE PROG - COUNTY,1204090.78,ARC-CO
New Jersey,2020,2840,AGRICULTURAL RISK COVERAGE - INDIVIDUAL,7212,ARC-Ind
New Jersey,2020,2872,TREE ASSISTANCE PROGRAM,21882.6,TAP
New Jersey,2020,2875,DIS/WH2 2019 WFHURRINDEMP,3968,Ad Hoc
New Jersey,2020,2877,TMP/MFP 2019 NON SPECIALTY CROPS,6467541.3,MFP
New Jersey,2020,2878,TMP/MFP 2019 SPECIALITY CROPS,581248.24,MFP
New Jersey,2020,2879,TMP/MFP 2019 LIVESTOCK,205734.3,MFP
New Jersey,2020,2880,TMP/MFP 2019 NON-SPECIALITY CROPS-A,11052.38,MFP
New Jersey,2020,2888,WHIP PLUS 3 ASSISTANCE,1521008.64,Ad Hoc
New Jersey,2020,2920,NAP REGULAR WEB-BASED,578966,NAP
New Jersey,2020,3070,GRASSLANDS RESERVE PROGRAM,2881,Ad Hoc
New Jersey,2020,4920,CFAPCARES,2210928.08,CFAP
New Jersey,2020,4925,CFAPCCCCA,3563793.6,CFAP
New Jersey,2020,6150,CCC ORGANIC COST SHARE - CROPS,1161,Ad Hoc
New Jersey,2020,6152,CCC ORGANIC COST SHARE FEES - HANDLING,750,Ad Hoc
New Jersey,2020,8053,DAIRY MARGIN COVERAGE,318113.87,DMC
New Jersey,2020,8053,DAIRY MARGIN COVERAGE PROGRAM,13710.21,DMC
New Jersey,2021,2775,NON-INSURED ASSISTANCE PROGRAM,496727,NAP
New Jersey,2021,2833,EMERG ASSIST LIVESTOCK BEES FISH (ELAP),343313,ELAP
New Jersey,2021,2837,PRICE LOSS COVERAGE PROGRAM,564013,PLC
New Jersey,2021,2838,AGRICULTURAL RISK COVERAGE PROG - COUNTY,1244789.37,ARC-CO
