STATE,COUNTY,PROGRAM,PRACTICE NAME,FISCAL YEAR,PRACTICE INSTANCE COUNT,DOLLARS OBLIGATED,INDEX()
Oklahoma,Total,EQIP IRA,Livestock Pipeline (516),Total,15,"$150,185 ","1,737"
Oklahoma,Total,EQIP IRA,Mulching (484),2023,,,"1,739"
Oklahoma,Total,EQIP IRA,Mulching (484),Total,,,"1,740"
Oklahoma,Total,EQIP IRA,Nutrient Management (590),2023,188,"$834,219 ","1,741"
Oklahoma,Total,EQIP IRA,Nutrient Management (590),Total,188,"$834,219 ","1,742"
Oklahoma,Total,EQIP IRA,Pasture and Hay Planting (512),2023,71,"$947,936 ","1,743"
Oklahoma,Total,EQIP IRA,Pasture and Hay Planting (512),Total,71,"$947,936 ","1,744"
Oklahoma,Total,EQIP IRA,Prescribed Grazing (528),2023,72,"$30,296 ","1,745"
Oklahoma,Total,EQIP IRA,Prescribed Grazing (528),2023,83,"$138,392 ","1,746"
Oklahoma,Total,EQIP IRA,Prescribed Grazing (528),Total,72,"$30,296 ","1,747"
Oklahoma,Total,EQIP IRA,Prescribed Grazing (528),Total,83,"$138,392 ","1,748"
Oklahoma,Total,EQIP IRA,Pumping Plant (533),2023,5,"$16,463 ","1,749"
Oklahoma,Total,EQIP IRA,Pumping Plant (533),2023,16,"$89,876 ","1,750"
Oklahoma,Total,EQIP IRA,Pumping Plant (533),Total,5,"$16,463 ","1,751"
Oklahoma,Total,EQIP IRA,Pumping Plant (533),Total,16,"$89,876 ","1,752"
Oklahoma,Total,EQIP IRA,Range Planting (550),2023,,,"1,754"
Oklahoma,Total,EQIP IRA,Range Planting (550),2023,19,"$34,487 ","1,753"
Oklahoma,Total,EQIP IRA,Range Planting (550),Total,,,"1,756"
Oklahoma,Total,EQIP IRA,Range Planting (550),Total,19,"$34,487 ","1,755"
Oklahoma,Total,EQIP IRA,"Residue and Tillage Management, No Till (329)",2023,68,"$111,386 ","1,757"
Oklahoma,Total,EQIP IRA,"Residue and Tillage Management, No Till (329)",Total,68,"$111,386 ","1,758"
Oklahoma,Total,EQIP IRA,"Residue and Tillage Management, Reduced Till (345)",2023,16,"$44,635 ","1,759"
Oklahoma,Total,EQIP IRA,"Residue and Tillage Management, Reduced Till (345)",Total,16,"$44,635 ","1,760"
Oklahoma,Total,EQIP IRA,Sprinkler System (442),2023,4,"$291,674 ","1,761"
Oklahoma,Total,EQIP IRA,Sprinkler System (442),Total,4,"$291,674 ","1,762"
Oklahoma,Total,EQIP IRA,Structure for Water Control (587),2023,,,"1,763"
Oklahoma,Total,EQIP IRA,Structure for Water Control (587),Total,,,"1,764"
Oklahoma,Total,EQIP IRA,Total,2023,704,"$3,499,296 ","1,765"
Oklahoma,Total,EQIP IRA,Total,2023,887,"$5,296,393 ","1,766"
Oklahoma,Total,EQIP IRA,Total,Total,704,"$3,499,296 ","1,767"
Oklahoma,Total,EQIP IRA,Total,Total,887,"$5,296,393 ","1,768"
Oklahoma,Total,EQIP IRA,Upland Wildlife Habitat Management (645),2023,,,"1,770"
Oklahoma,Total,EQIP IRA,Upland Wildlife Habitat Management (645),2023,4,"$10,585 ","1,769"
Oklahoma,Total,EQIP IRA,Upland Wildlife Habitat Management (645),Total,,,"1,772"
Oklahoma,Total,EQIP IRA,Upland Wildlife Habitat Management (645),Total,4,"$10,585 ","1,771"
Oklahoma,Total,EQIP IRA,Water Well (642),2023,4,"$11,497 ","1,773"
Oklahoma,Total,EQIP IRA,Water Well (642),2023,7,"$79,696 ","1,774"
Oklahoma,Total,EQIP IRA,Water Well (642),Total,4,"$11,497 ","1,775"
Oklahoma,Total,EQIP IRA,Water Well (642),Total,7,"$79,696 ","1,776"
Oklahoma,Total,EQIP IRA,Watering Facility (614),2023,5,"$11,795 ","1,777"
Oklahoma,Total,EQIP IRA,Watering Facility (614),2023,33,"$155,965 ","1,778"
Oklahoma,Total,EQIP IRA,Watering Facility (614),Total,5,"$11,795 ","1,779"
Oklahoma,Total,EQIP IRA,Watering Facility (614),Total,33,"$155,965 ","1,780"
Oklahoma,Total,EQIP IRA,Wildlife Habitat Planting (420),2023,,,"1,781"
Oklahoma,Total,EQIP IRA,Wildlife Habitat Planting (420),Total,,,"1,782"
Oklahoma,Total,EQIP IRA,Woody Residue Treatment (384),2023,13,"$75,235 ","1,783"
Oklahoma,Total,EQIP IRA,Woody Residue Treatment (384),Total,13,"$75,235 ","1,784"
Oregon,Total,EQIP IRA,Brush Management (314),2023,56,"$139,630 ","1,785"
Oregon,Total,EQIP IRA,Brush Management (314),Total,56,"$139,630 ","1,786"
Oregon,Total,EQIP IRA,Conservation Cover (327),2023,5,"$5,558 ","1,787"
Oregon,Total,EQIP IRA,Conservation Cover (327),Total,5,"$5,558 ","1,788"
Oregon,Total,EQIP IRA,Cover Crop (340),2023,4,"$28,348 ","1,789"
Oregon,Total,EQIP IRA,Cover Crop (340),Total,4,"$28,348 ","1,790"
Oregon,Total,EQIP IRA,Forest Stand Improvement (666),2023,61,"$757,789 ","1,791"
Oregon,Total,EQIP IRA,Forest Stand Improvement (666),Total,61,"$757,789 ","1,792"
Oregon,Total,EQIP IRA,Fuel Break (383),2023,,,"1,793"
Oregon,Total,EQIP IRA,Fuel Break (383),Total,,,"1,794"
Oregon,Total,EQIP IRA,Herbaceous Weed Treatment (315),2023,18,"$243,680 ","1,795"
Oregon,Total,EQIP IRA,Herbaceous Weed Treatment (315),Total,18,"$243,680 ","1,796"
Oregon,Total,EQIP IRA,Livestock Pipeline (516),2023,,,"1,797"
Oregon,Total,EQIP IRA,Livestock Pipeline (516),Total,,,"1,798"
Oregon,Total,EQIP IRA,Mulching (484),2023,8,"$4,454 ","1,799"
Oregon,Total,EQIP IRA,Mulching (484),Total,8,"$4,454 ","1,800"
Oregon,Total,EQIP IRA,Prescribed Grazing (528),2023,4,"$7,902 ","1,801"
Oregon,Total,EQIP IRA,Prescribed Grazing (528),Total,4,"$7,902 ","1,802"
Oregon,Total,EQIP IRA,Pumping Plant (533),2023,,,"1,803"
Oregon,Total,EQIP IRA,Pumping Plant (533),Total,,,"1,804"
Oregon,Total,EQIP IRA,Range Planting (550),2023,,,"1,805"
Oregon,Total,EQIP IRA,Range Planting (550),Total,,,"1,806"
Oregon,Total,EQIP IRA,Spring Development (574),2023,,,"1,807"
Oregon,Total,EQIP IRA,Spring Development (574),Total,,,"1,808"
Oregon,Total,EQIP IRA,Total,2023,255,"$1,876,886 ","1,809"
Oregon,Total,EQIP IRA,Total,Total,255,"$1,876,886 ","1,810"
Oregon,Total,EQIP IRA,Tree-Shrub Pruning (660),2023,,,"1,811"
Oregon,Total,EQIP IRA,Tree-Shrub Pruning (660),Total,,,"1,812"
Oregon,Total,EQIP IRA,Tree/Shrub Establishment (612),2023,26,"$151,560 ","1,813"
Oregon,Total,EQIP IRA,Tree/Shrub Establishment (612),Total,26,"$151,560 ","1,814"
Oregon,Total,EQIP IRA,Tree/Shrub Site Preparation (490),2023,17,"$67,004 ","1,815"
Oregon,Total,EQIP IRA,Tree/Shrub Site Preparation (490),Total,17,"$67,004 ","1,816"
Oregon,Total,EQIP IRA,Upland Wildlife Habitat Management (645),2023,,,"1,817"
Oregon,Total,EQIP IRA,Upland Wildlife Habitat Management (645),Total,,,"1,818"
Oregon,Total,EQIP IRA,Watering Facility (614),2023,,,"1,819"
Oregon,Total,EQIP IRA,Watering Facility (614),Total,,,"1,820"
Oregon,Total,EQIP IRA,Wildlife Habitat Planting (420),2023,7,"$68,454 ","1,821"
Oregon,Total,EQIP IRA,Wildlife Habitat Planting (420),Total,7,"$68,454 ","1,822"
Oregon,Total,EQIP IRA,Woody Residue Treatment (384),2023,32,"$296,494 ","1,823"
Oregon,Total,EQIP IRA,Woody Residue Treatment (384),Total,32,"$296,494 ","1,824"
Pennsylvania,Total,EQIP IRA,Access Road (560),2023,5,"$28,930 ","1,825"
Pennsylvania,Total,EQIP IRA,Access Road (560),Total,5,"$28,930 ","1,826"
Pennsylvania,Total,EQIP IRA,Brush Management (314),2023,49,"$198,793 ","1,827"
Pennsylvania,Total,EQIP IRA,Brush Management (314),Total,49,"$198,793 ","1,828"
Pennsylvania,Total,EQIP IRA,Conservation Cover (327),2023,,,"1,829"
Pennsylvania,Total,EQIP IRA,Conservation Cover (327),Total,,,"1,830"
Pennsylvania,Total,EQIP IRA,Conservation Crop Rotation (328),2023,,,"1,831"
Pennsylvania,Total,EQIP IRA,Conservation Crop Rotation (328),Total,,,"1,832"
Pennsylvania,Total,EQIP IRA,Cover Crop (340),2023,93,"$962,409 ","1,833"
Pennsylvania,Total,EQIP IRA,Cover Crop (340),Total,93,"$962,409 ","1,834"
Pennsylvania,Total,EQIP IRA,Critical Area Planting (342),2023,6,"$1,290 ","1,835"
Pennsylvania,Total,EQIP IRA,Critical Area Planting (342),Total,6,"$1,290 ","1,836"
Pennsylvania,Total,EQIP IRA,Diversion (362),2023,5,"$7,683 ","1,837"
Pennsylvania,Total,EQIP IRA,Diversion (362),Total,5,"$7,683 ","1,838"
Pennsylvania,Total,EQIP IRA,Early Successional Habitat Development-Mgt (647),2023,,,"1,839"
Pennsylvania,Total,EQIP IRA,Early Successional Habitat Development-Mgt (647),Total,,,"1,840"
Pennsylvania,Total,EQIP IRA,Energy Efficient Agricultural Operation (374),2023,,,"1,841"
Pennsylvania,Total,EQIP IRA,Energy Efficient Agricultural Operation (374),Total,,,"1,842"
Pennsylvania,Total,EQIP IRA,Fence (382),2023,61,"$395,271 ","1,843"
Pennsylvania,Total,EQIP IRA,Fence (382),Total,61,"$395,271 ","1,844"
Pennsylvania,Total,EQIP IRA,Forest Stand Improvement (666),2023,13,"$104,895 ","1,845"
Pennsylvania,Total,EQIP IRA,Forest Stand Improvement (666),Total,13,"$104,895 ","1,846"
Pennsylvania,Total,EQIP IRA,Forest Trails and Landings (655),2023,4,"$5,628 ","1,847"
Pennsylvania,Total,EQIP IRA,Forest Trails and Landings (655),Total,4,"$5,628 ","1,848"
Pennsylvania,Total,EQIP IRA,Grassed Waterway (412),2023,13,"$27,508 ","1,849"
Pennsylvania,Total,EQIP IRA,Grassed Waterway (412),Total,13,"$27,508 ","1,850"
Pennsylvania,Total,EQIP IRA,Heavy Use Area Protection (561),2023,22,"$38,655 ","1,851"
Pennsylvania,Total,EQIP IRA,Heavy Use Area Protection (561),Total,22,"$38,655 ","1,852"
Pennsylvania,Total,EQIP IRA,Herbaceous Weed Treatment (315),2023,46,"$198,962 ","1,853"
Pennsylvania,Total,EQIP IRA,Herbaceous Weed Treatment (315),Total,46,"$198,962 ","1,854"
Pennsylvania,Total,EQIP IRA,Lined Waterway or Outlet (468),2023,14,"$63,009 ","1,855"
Pennsylvania,Total,EQIP IRA,Lined Waterway or Outlet (468),Total,14,"$63,009 ","1,856"
Pennsylvania,Total,EQIP IRA,Livestock Pipeline (516),2023,44,"$145,627 ","1,857"
Pennsylvania,Total,EQIP IRA,Livestock Pipeline (516),Total,44,"$145,627 ","1,858"
Pennsylvania,Total,EQIP IRA,Mulching (484),2023,18,"$39,795 ","1,859"
Pennsylvania,Total,EQIP IRA,Mulching (484),Total,18,"$39,795 ","1,860"
Pennsylvania,Total,EQIP IRA,Nutrient Management (590),2023,,,"1,861"
Pennsylvania,Total,EQIP IRA,Nutrient Management (590),Total,,,"1,862"
Pennsylvania,Total,EQIP IRA,Pasture and Hay Planting (512),2023,6,"$16,967 ","1,863"
Pennsylvania,Total,EQIP IRA,Pasture and Hay Planting (512),Total,6,"$16,967 ","1,864"
Pennsylvania,Total,EQIP IRA,Prescribed Grazing (528),2023,20,"$30,437 ","1,865"
Pennsylvania,Total,EQIP IRA,Prescribed Grazing (528),Total,20,"$30,437 ","1,866"
Pennsylvania,Total,EQIP IRA,Pumping Plant (533),2023,9,"$48,330 ","1,867"
Pennsylvania,Total,EQIP IRA,Pumping Plant (533),Total,9,"$48,330 ","1,868"
Pennsylvania,Total,EQIP IRA,"Residue and Tillage Management, No Till (329)",2023,6,"$80,271 ","1,869"
Pennsylvania,Total,EQIP IRA,"Residue and Tillage Management, No Till (329)",Total,6,"$80,271 ","1,870"
Pennsylvania,Total,EQIP IRA,Riparian Forest Buffer (391),2023,,,"1,871"
Pennsylvania,Total,EQIP IRA,Riparian Forest Buffer (391),Total,,,"1,872"
Pennsylvania,Total,EQIP IRA,Spring Development (574),2023,,,"1,873"
Pennsylvania,Total,EQIP IRA,Spring Development (574),Total,,,"1,874"
Pennsylvania,Total,EQIP IRA,Stream Crossing (578),2023,9,"$51,622 ","1,875"
Pennsylvania,Total,EQIP IRA,Stream Crossing (578),Total,9,"$51,622 ","1,876"
Pennsylvania,Total,EQIP IRA,Structure for Water Control (587),2023,10,"$12,006 ","1,877"
Pennsylvania,Total,EQIP IRA,Structure for Water Control (587),Total,10,"$12,006 ","1,878"
Pennsylvania,Total,EQIP IRA,Structures for Wildlife (649),2023,,,"1,879"
Pennsylvania,Total,EQIP IRA,Structures for Wildlife (649),Total,,,"1,880"
Pennsylvania,Total,EQIP IRA,Subsurface Drain (606),2023,8,"$71,604 ","1,881"
Pennsylvania,Total,EQIP IRA,Subsurface Drain (606),Total,8,"$71,604 ","1,882"
Pennsylvania,Total,EQIP IRA,Total,2023,574,"$3,113,868 ","1,883"
Pennsylvania,Total,EQIP IRA,Total,Total,574,"$3,113,868 ","1,884"
Pennsylvania,Total,EQIP IRA,Trails and Walkways (575),2023,11,"$116,164 ","1,885"
Pennsylvania,Total,EQIP IRA,Trails and Walkways (575),Total,11,"$116,164 ","1,886"
Pennsylvania,Total,EQIP IRA,Tree/Shrub Establishment (612),2023,22,"$190,797 ","1,887"
Pennsylvania,Total,EQIP IRA,Tree/Shrub Establishment (612),Total,22,"$190,797 ","1,888"
Pennsylvania,Total,EQIP IRA,Tree/Shrub Site Preparation (490),2023,,,"1,889"
Pennsylvania,Total,EQIP IRA,Tree/Shrub Site Preparation (490),Total,,,"1,890"
Pennsylvania,Total,EQIP IRA,Underground Outlet (620),2023,12,"$41,524 ","1,891"
Pennsylvania,Total,EQIP IRA,Underground Outlet (620),Total,12,"$41,524 ","1,892"
Pennsylvania,Total,EQIP IRA,Water and Sediment Control Basin (638),2023,,,"1,893"
Pennsylvania,Total,EQIP IRA,Water and Sediment Control Basin (638),Total,,,"1,894"
Pennsylvania,Total,EQIP IRA,Water Well (642),2023,6,"$51,052 ","1,895"
Pennsylvania,Total,EQIP IRA,Water Well (642),Total,6,"$51,052 ","1,896"
Pennsylvania,Total,EQIP IRA,Watering Facility (614),2023,39,"$54,775 ","1,897"
Pennsylvania,Total,EQIP IRA,Watering Facility (614),Total,39,"$54,775 ","1,898"
Pennsylvania,Total,EQIP IRA,Wildlife Habitat Planting (420),2023,,,"1,899"
Pennsylvania,Total,EQIP IRA,Wildlife Habitat Planting (420),Total,,,"1,900"
Pennsylvania,Total,EQIP IRA,Windbreak/Shelterbelt Establishment and Renovation (380),2023,,,"1,901"
Pennsylvania,Total,EQIP IRA,Windbreak/Shelterbelt Establishment and Renovation (380),Total,,,"1,902"
Puerto Rico,Total,EQIP IRA,Brush Management (314),2023,19,"$61,705 ","1,903"
Puerto Rico,Total,EQIP IRA,Brush Management (314),Total,19,"$61,705 ","1,904"
Puerto Rico,Total,EQIP IRA,Clearing and Snagging (326),2023,6,"$149,160 ","1,905"
Puerto Rico,Total,EQIP IRA,Clearing and Snagging (326),Total,6,"$149,160 ","1,906"
Puerto Rico,Total,EQIP IRA,Combustion System Improvement (372),2023,22,"$1,230,854 ","1,907"
Puerto Rico,Total,EQIP IRA,Combustion System Improvement (372),Total,22,"$1,230,854 ","1,908"
Puerto Rico,Total,EQIP IRA,Fence (382),2023,29,"$63,996 ","1,909"
Puerto Rico,Total,EQIP IRA,Fence (382),Total,29,"$63,996 ","1,910"
Puerto Rico,Total,EQIP IRA,Field Border (386),2023,,,"1,911"
Puerto Rico,Total,EQIP IRA,Field Border (386),Total,,,"1,912"
Puerto Rico,Total,EQIP IRA,Heavy Use Area Protection (561),2023,13,"$128,765 ","1,913"
Puerto Rico,Total,EQIP IRA,Heavy Use Area Protection (561),Total,13,"$128,765 ","1,914"
Puerto Rico,Total,EQIP IRA,Hedgerow Planting (422),2023,,,"1,915"
Puerto Rico,Total,EQIP IRA,Hedgerow Planting (422),Total,,,"1,916"
Puerto Rico,Total,EQIP IRA,Herbaceous Wind Barriers (603),2023,,,"1,917"
Puerto Rico,Total,EQIP IRA,Herbaceous Wind Barriers (603),Total,,,"1,918"
Puerto Rico,Total,EQIP IRA,High Tunnel System (325),2023,4,"$59,964 ","1,919"
Puerto Rico,Total,EQIP IRA,High Tunnel System (325),Total,4,"$59,964 ","1,920"
Puerto Rico,Total,EQIP IRA,Irrigation Pipeline (430),2023,9,"$27,957 ","1,921"
Puerto Rico,Total,EQIP IRA,Irrigation Pipeline (430),Total,9,"$27,957 ","1,922"
Puerto Rico,Total,EQIP IRA,Irrigation Reservoir (436),2023,12,"$55,897 ","1,923"
Puerto Rico,Total,EQIP IRA,Irrigation Reservoir (436),Total,12,"$55,897 ","1,924"
Puerto Rico,Total,EQIP IRA,"Irrigation System, Microirrigation (441)",2023,9,"$24,959 ","1,925"
Puerto Rico,Total,EQIP IRA,"Irrigation System, Microirrigation (441)",Total,9,"$24,959 ","1,926"
Puerto Rico,Total,EQIP IRA,Irrigation Water Management (449),2023,,,"1,927"
Puerto Rico,Total,EQIP IRA,Irrigation Water Management (449),Total,,,"1,928"
Puerto Rico,Total,EQIP IRA,Lined Waterway or Outlet (468),2023,,,"1,929"
Puerto Rico,Total,EQIP IRA,Lined Waterway or Outlet (468),Total,,,"1,930"
Puerto Rico,Total,EQIP IRA,Livestock Pipeline (516),2023,7,"$20,431 ","1,931"
Puerto Rico,Total,EQIP IRA,Livestock Pipeline (516),Total,7,"$20,431 ","1,932"
Puerto Rico,Total,EQIP IRA,Livestock Shelter Structure (576),2023,7,"$31,640 ","1,933"
Puerto Rico,Total,EQIP IRA,Livestock Shelter Structure (576),Total,7,"$31,640 ","1,934"
Puerto Rico,Total,EQIP IRA,Mulching (484),2023,,,"1,936"
Puerto Rico,Total,EQIP IRA,Mulching (484),2023,4,"$86,205 ","1,935"
Puerto Rico,Total,EQIP IRA,Mulching (484),Total,,,"1,938"
Puerto Rico,Total,EQIP IRA,Mulching (484),Total,4,"$86,205 ","1,937"
Puerto Rico,Total,EQIP IRA,Obstruction Removal (500),2023,6,"$51,551 ","1,939"
Puerto Rico,Total,EQIP IRA,Obstruction Removal (500),Total,6,"$51,551 ","1,940"
Puerto Rico,Total,EQIP IRA,Pasture and Hay Planting (512),2023,22,"$169,258 ","1,941"
Puerto Rico,Total,EQIP IRA,Pasture and Hay Planting (512),Total,22,"$169,258 ","1,942"
Puerto Rico,Total,EQIP IRA,Prescribed Grazing (528),2023,9,"$5,013 ","1,943"
Puerto Rico,Total,EQIP IRA,Prescribed Grazing (528),Total,9,"$5,013 ","1,944"
Puerto Rico,Total,EQIP IRA,Pumping Plant (533),2023,4,"$19,248 ","1,945"
Puerto Rico,Total,EQIP IRA,Pumping Plant (533),Total,4,"$19,248 ","1,946"
Puerto Rico,Total,EQIP IRA,"Residue and Tillage Management, No Till (329)",2023,,,"1,947"
Puerto Rico,Total,EQIP IRA,"Residue and Tillage Management, No Till (329)",Total,,,"1,948"
Puerto Rico,Total,EQIP IRA,Roof Runoff Structure (558),2023,14,"$56,136 ","1,949"
Puerto Rico,Total,EQIP IRA,Roof Runoff Structure (558),Total,14,"$56,136 ","1,950"
Puerto Rico,Total,EQIP IRA,Roofs and Covers (367),2023,4,"$219,316 ","1,951"
Puerto Rico,Total,EQIP IRA,Roofs and Covers (367),Total,4,"$219,316 ","1,952"
Puerto Rico,Total,EQIP IRA,Total,2023,230,"$2,597,563 ","1,953"
Puerto Rico,Total,EQIP IRA,Total,Total,230,"$2,597,563 ","1,954"
Puerto Rico,Total,EQIP IRA,Tree/Shrub Establishment (612),2023,,,"1,955"
Puerto Rico,Total,EQIP IRA,Tree/Shrub Establishment (612),Total,,,"1,956"
Puerto Rico,Total,EQIP IRA,Tree/Shrub Site Preparation (490),2023,,,"1,957"
Puerto Rico,Total,EQIP IRA,Tree/Shrub Site Preparation (490),Total,,,"1,958"
Puerto Rico,Total,EQIP IRA,Vegetative Barrier (601),2023,,,"1,959"
Puerto Rico,Total,EQIP IRA,Vegetative Barrier (601),Total,,,"1,960"
Puerto Rico,Total,EQIP IRA,Water Well (642),2023,,,"1,961"
Puerto Rico,Total,EQIP IRA,Water Well (642),Total,,,"1,962"
Puerto Rico,Total,EQIP IRA,Watering Facility (614),2023,14,"$36,582 ","1,963"
Puerto Rico,Total,EQIP IRA,Watering Facility (614),Total,14,"$36,582 ","1,964"
Rhode Island,Total,EQIP IRA,Access Control (472),2023,,,"1,965"
Rhode Island,Total,EQIP IRA,Access Control (472),Total,,,"1,966"
Rhode Island,Total,EQIP IRA,Brush Management (314),2023,28,"$39,632 ","1,967"
Rhode Island,Total,EQIP IRA,Brush Management (314),Total,28,"$39,632 ","1,968"
Rhode Island,Total,EQIP IRA,Conservation Crop Rotation (328),2023,,,"1,969"
Rhode Island,Total,EQIP IRA,Conservation Crop Rotation (328),Total,,,"1,970"
Rhode Island,Total,EQIP IRA,Cover Crop (340),2023,36,"$11,973 ","1,971"
Rhode Island,Total,EQIP IRA,Cover Crop (340),Total,36,"$11,973 ","1,972"
Rhode Island,Total,EQIP IRA,Critical Area Planting (342),2023,,,"1,973"
Rhode Island,Total,EQIP IRA,Critical Area Planting (342),Total,,,"1,974"
Rhode Island,Total,EQIP IRA,Fence (382),2023,4,"$12,866 ","1,975"
Rhode Island,Total,EQIP IRA,Fence (382),Total,4,"$12,866 ","1,976"
Rhode Island,Total,EQIP IRA,Forest Stand Improvement (666),2023,38,"$117,614 ","1,977"
Rhode Island,Total,EQIP IRA,Forest Stand Improvement (666),Total,38,"$117,614 ","1,978"
Rhode Island,Total,EQIP IRA,Forest Trails and Landings (655),2023,27,"$113,809 ","1,979"
Rhode Island,Total,EQIP IRA,Forest Trails and Landings (655),Total,27,"$113,809 ","1,980"
Rhode Island,Total,EQIP IRA,Herbaceous Weed Treatment (315),2023,,,"1,981"
Rhode Island,Total,EQIP IRA,Herbaceous Weed Treatment (315),Total,,,"1,982"
Rhode Island,Total,EQIP IRA,Livestock Pipeline (516),2023,,,"1,983"
Rhode Island,Total,EQIP IRA,Livestock Pipeline (516),Total,,,"1,984"
Rhode Island,Total,EQIP IRA,Mulching (484),2023,35,"$5,641 ","1,985"
Rhode Island,Total,EQIP IRA,Mulching (484),Total,35,"$5,641 ","1,986"
Rhode Island,Total,EQIP IRA,Obstruction Removal (500),2023,,,"1,987"
Rhode Island,Total,EQIP IRA,Obstruction Removal (500),Total,,,"1,988"
Rhode Island,Total,EQIP IRA,Pasture and Hay Planting (512),2023,12,"$31,971 ","1,989"
Rhode Island,Total,EQIP IRA,Pasture and Hay Planting (512),Total,12,"$31,971 ","1,990"
Rhode Island,Total,EQIP IRA,Prescribed Grazing (528),2023,,,"1,991"
Rhode Island,Total,EQIP IRA,Prescribed Grazing (528),Total,,,"1,992"
Rhode Island,Total,EQIP IRA,Pumping Plant (533),2023,,,"1,993"
Rhode Island,Total,EQIP IRA,Pumping Plant (533),Total,,,"1,994"
Rhode Island,Total,EQIP IRA,Soil Health Testing (216),2023,,,"1,995"
Rhode Island,Total,EQIP IRA,Soil Health Testing (216),Total,,,"1,996"
Rhode Island,Total,EQIP IRA,Structures for Wildlife (649),2023,,,"1,997"
Rhode Island,Total,EQIP IRA,Structures for Wildlife (649),Total,,,"1,998"
Rhode Island,Total,EQIP IRA,Total,2023,226,"$390,920 ","1,999"
Rhode Island,Total,EQIP IRA,Total,Total,226,"$390,920 ","2,000"
Rhode Island,Total,EQIP IRA,Tree/Shrub Establishment (612),2023,17,"$18,841 ","2,001"
Rhode Island,Total,EQIP IRA,Tree/Shrub Establishment (612),Total,17,"$18,841 ","2,002"
Rhode Island,Total,EQIP IRA,Tree/Shrub Site Preparation (490),2023,,,"2,003"
Rhode Island,Total,EQIP IRA,Tree/Shrub Site Preparation (490),Total,,,"2,004"
Rhode Island,Total,EQIP IRA,Water Well (642),2023,,,"2,005"
Rhode Island,Total,EQIP IRA,Water Well (642),Total,,,"2,006"
Rhode Island,Total,EQIP IRA,Watering Facility (614),2023,,,"2,007"
Rhode Island,Total,EQIP IRA,Watering Facility (614),Total,,,"2,008"
Rhode Island,Total,EQIP IRA,Wildlife Habitat Planting (420),2023,,,"2,009"
Rhode Island,Total,EQIP IRA,Wildlife Habitat Planting (420),Total,,,"2,010"
Rhode Island,Total,EQIP IRA,Windbreak/Shelterbelt Establishment and Renovation (380),2023,,,"2,011"
Rhode Island,Total,EQIP IRA,Windbreak/Shelterbelt Establishment and Renovation (380),Total,,,"2,012"
