STATE,COUNTY/CD,PROGRAM,PRACTICE NAME,FISCAL YEAR,PRACTICE INSTANCE COUNT,DOLLARS OBLIGATED,INDEX(),State
Ohio,Total,EQIP IRA,Forest Stand Improvement (666),2024,12,"$14,322 ","2,411", 
Ohio,Total,EQIP IRA,Forest Stand Improvement (666),Total,12,"$14,322 ","2,412", 
Ohio,Total,EQIP IRA,Grade Stabilization Structure (410),2024,,,"2,413",(supp)
Ohio,Total,EQIP IRA,Grade Stabilization Structure (410),Total,,,"2,414",(supp)
Ohio,Total,EQIP IRA,Grassed Waterway (412),2023,6,"$29,578 ","2,415", 
Ohio,Total,EQIP IRA,Grassed Waterway (412),2024,4,"$12,115 ","2,416", 
Ohio,Total,EQIP IRA,Grassed Waterway (412),Total,10,"$41,693 ","2,417", 
Ohio,Total,EQIP IRA,Heavy Use Area Protection (561),2023,115,"$220,408 ","2,418", 
Ohio,Total,EQIP IRA,Heavy Use Area Protection (561),2024,5,"$1,675 ","2,419", 
Ohio,Total,EQIP IRA,Heavy Use Area Protection (561),Total,120,"$222,083 ","2,420", 
Ohio,Total,EQIP IRA,Herbaceous Weed Treatment (315),2023,4,"$2,357 ","2,421", 
Ohio,Total,EQIP IRA,Herbaceous Weed Treatment (315),2024,4,$474 ,"2,422", 
Ohio,Total,EQIP IRA,Herbaceous Weed Treatment (315),Total,8,"$2,831 ","2,423", 
Ohio,Total,EQIP IRA,Lined Waterway or Outlet (468),2023,5,"$38,931 ","2,424", 
Ohio,Total,EQIP IRA,Lined Waterway or Outlet (468),Total,5,"$38,931 ","2,425", 
Ohio,Total,EQIP IRA,Livestock Pipeline (516),2023,116,"$165,700 ","2,426", 
Ohio,Total,EQIP IRA,Livestock Pipeline (516),2024,7,"$5,123 ","2,427", 
Ohio,Total,EQIP IRA,Livestock Pipeline (516),Total,123,"$170,823 ","2,428", 
Ohio,Total,EQIP IRA,Mulching (484),2023,10,"$88,367 ","2,429", 
Ohio,Total,EQIP IRA,Mulching (484),2024,4,"$27,722 ","2,430", 
Ohio,Total,EQIP IRA,Mulching (484),Total,14,"$116,089 ","2,431", 
Ohio,Total,EQIP IRA,Nutrient Management (590),2023,80,"$463,469 ","2,432", 
Ohio,Total,EQIP IRA,Nutrient Management (590),2024,26,"$223,599 ","2,433", 
Ohio,Total,EQIP IRA,Nutrient Management (590),Total,106,"$687,068 ","2,434", 
Ohio,Total,EQIP IRA,Pasture and Hay Planting (512),2023,56,"$124,962 ","2,435", 
Ohio,Total,EQIP IRA,Pasture and Hay Planting (512),2024,7,"$8,228 ","2,436", 
Ohio,Total,EQIP IRA,Pasture and Hay Planting (512),Total,63,"$133,190 ","2,437", 
Ohio,Total,EQIP IRA,Prescribed Grazing (528),2023,,,"2,438",(supp)
Ohio,Total,EQIP IRA,Prescribed Grazing (528),2024,,,"2,439",(supp)
Ohio,Total,EQIP IRA,Prescribed Grazing (528),Total,125,"$105,627 ","2,440", 
Ohio,Total,EQIP IRA,Pumping Plant (533),2023,11,"$30,221 ","2,441", 
Ohio,Total,EQIP IRA,Pumping Plant (533),Total,11,"$30,221 ","2,442", 
Ohio,Total,EQIP IRA,"Residue and Tillage Management, No Till (329)",2023,23,"$70,805 ","2,443", 
Ohio,Total,EQIP IRA,"Residue and Tillage Management, No Till (329)",2024,31,"$32,028 ","2,444", 
Ohio,Total,EQIP IRA,"Residue and Tillage Management, No Till (329)",Total,54,"$102,833 ","2,445", 
Ohio,Total,EQIP IRA,"Residue and Tillage Management, Reduced Till (345)",2023,,,"2,446",(supp)
Ohio,Total,EQIP IRA,"Residue and Tillage Management, Reduced Till (345)",2024,,,"2,447",(supp)
Ohio,Total,EQIP IRA,"Residue and Tillage Management, Reduced Till (345)",Total,5,"$3,984 ","2,448", 
Ohio,Total,EQIP IRA,Roof Runoff Structure (558),2023,,,"2,449",(supp)
Ohio,Total,EQIP IRA,Roof Runoff Structure (558),Total,,,"2,450",(supp)
Ohio,Total,EQIP IRA,Spring Development (574),2023,6,"$19,565 ","2,451", 
Ohio,Total,EQIP IRA,Spring Development (574),Total,6,"$19,565 ","2,452", 
Ohio,Total,EQIP IRA,Stream Crossing (578),2023,,,"2,453",(supp)
Ohio,Total,EQIP IRA,Stream Crossing (578),2024,,,"2,454",(supp)
Ohio,Total,EQIP IRA,Stream Crossing (578),Total,8,"$30,208 ","2,455", 
Ohio,Total,EQIP IRA,Structures for Wildlife (649),2023,,,"2,456",(supp)
Ohio,Total,EQIP IRA,Structures for Wildlife (649),2024,,,"2,457",(supp)
Ohio,Total,EQIP IRA,Structures for Wildlife (649),Total,5,$683 ,"2,458", 
Ohio,Total,EQIP IRA,Subsurface Drain (606),2023,,,"2,459",(supp)
Ohio,Total,EQIP IRA,Subsurface Drain (606),2024,,,"2,460",(supp)
Ohio,Total,EQIP IRA,Subsurface Drain (606),Total,7,"$52,397 ","2,461", 
Ohio,Total,EQIP IRA,Total,2023,"1,151","$3,223,206 ","2,462", 
Ohio,Total,EQIP IRA,Total,2024,211,"$785,498 ","2,463", 
Ohio,Total,EQIP IRA,Total,Total,"1,362","$4,008,703 ","2,464", 
Ohio,Total,EQIP IRA,Trails and Walkways (575),2023,,,"2,465",(supp)
Ohio,Total,EQIP IRA,Trails and Walkways (575),Total,,,"2,466",(supp)
Ohio,Total,EQIP IRA,Tree/Shrub Establishment (612),2023,,,"2,467",(supp)
Ohio,Total,EQIP IRA,Tree/Shrub Establishment (612),2024,,,"2,468",(supp)
Ohio,Total,EQIP IRA,Tree/Shrub Establishment (612),Total,6,"$11,528 ","2,469", 
Ohio,Total,EQIP IRA,Tree/Shrub Site Preparation (490),2024,,,"2,470",(supp)
Ohio,Total,EQIP IRA,Tree/Shrub Site Preparation (490),Total,,,"2,471",(supp)
Ohio,Total,EQIP IRA,Underground Outlet (620),2023,,,"2,472",(supp)
Ohio,Total,EQIP IRA,Underground Outlet (620),2024,,,"2,473",(supp)
Ohio,Total,EQIP IRA,Underground Outlet (620),Total,14,"$7,252 ","2,474", 
Ohio,Total,EQIP IRA,Water Well (642),2023,4,"$37,320 ","2,475", 
Ohio,Total,EQIP IRA,Water Well (642),Total,4,"$37,320 ","2,476", 
Ohio,Total,EQIP IRA,Watering Facility (614),2023,120,"$155,008 ","2,477", 
Ohio,Total,EQIP IRA,Watering Facility (614),2024,5,"$8,005 ","2,478", 
Ohio,Total,EQIP IRA,Watering Facility (614),Total,125,"$163,013 ","2,479", 
Ohio,Total,EQIP IRA,Wildlife Habitat Planting (420),2023,,,"2,480",(supp)
Ohio,Total,EQIP IRA,Wildlife Habitat Planting (420),2024,,,"2,481",(supp)
Ohio,Total,EQIP IRA,Wildlife Habitat Planting (420),Total,19,"$9,660 ","2,482", 
Oklahoma,Total,EQIP IRA,Brush Management (314),2024,47,"$149,518 ","2,483", 
Oklahoma,Total,EQIP IRA,Brush Management (314),Total,47,"$149,518 ","2,484", 
Oklahoma,Total,EQIP IRA,Conservation Cover (327),2023,,,"2,485",(supp)
Oklahoma,Total,EQIP IRA,Conservation Cover (327),Total,,,"2,486",(supp)
Oklahoma,Total,EQIP IRA,Conservation Crop Rotation (328),2023,108,"$200,599 ","2,487", 
Oklahoma,Total,EQIP IRA,Conservation Crop Rotation (328),2024,120,"$1,213,008 ","2,488", 
Oklahoma,Total,EQIP IRA,Conservation Crop Rotation (328),Total,228,"$1,413,607 ","2,489", 
Oklahoma,Total,EQIP IRA,Cover Crop (340),2023,141,"$1,229,273 ","2,490", 
Oklahoma,Total,EQIP IRA,Cover Crop (340),2024,427,"$4,365,409 ","2,491", 
Oklahoma,Total,EQIP IRA,Cover Crop (340),Total,568,"$5,594,682 ","2,492", 
Oklahoma,Total,EQIP IRA,Critical Area Planting (342),2024,7,"$14,759 ","2,493", 
Oklahoma,Total,EQIP IRA,Critical Area Planting (342),Total,7,"$14,759 ","2,494", 
Oklahoma,Total,EQIP IRA,Deep Tillage (324),2023,7,"$16,666 ","2,495", 
Oklahoma,Total,EQIP IRA,Deep Tillage (324),2024,,,"2,496",(supp)
Oklahoma,Total,EQIP IRA,Deep Tillage (324),Total,,,"2,497",(supp)
Oklahoma,Total,EQIP IRA,Fence (382),2023,,,"2,498",(supp)
Oklahoma,Total,EQIP IRA,Fence (382),2024,,,"2,499",(supp)
Oklahoma,Total,EQIP IRA,Fence (382),Total,42,"$279,884 ","2,500", 
Oklahoma,Total,EQIP IRA,Field Border (386),2024,,,"2,501",(supp)
Oklahoma,Total,EQIP IRA,Field Border (386),Total,,,"2,502",(supp)
Oklahoma,Total,EQIP IRA,Firebreak (394),2024,,,"2,503",(supp)
Oklahoma,Total,EQIP IRA,Firebreak (394),Total,,,"2,504",(supp)
Oklahoma,Total,EQIP IRA,Forage Harvest Management (511),2024,5,"$3,969 ","2,505", 
Oklahoma,Total,EQIP IRA,Forage Harvest Management (511),Total,5,"$3,969 ","2,506", 
Oklahoma,Total,EQIP IRA,Forest Stand Improvement (666),2023,,,"2,507",(supp)
Oklahoma,Total,EQIP IRA,Forest Stand Improvement (666),2024,,,"2,508",(supp)
Oklahoma,Total,EQIP IRA,Forest Stand Improvement (666),Total,9,"$33,089 ","2,509", 
Oklahoma,Total,EQIP IRA,Grade Stabilization Structure (410),2024,,,"2,510",(supp)
Oklahoma,Total,EQIP IRA,Grade Stabilization Structure (410),Total,,,"2,511",(supp)
Oklahoma,Total,EQIP IRA,Grassed Waterway (412),2023,,,"2,512",(supp)
Oklahoma,Total,EQIP IRA,Grassed Waterway (412),2024,,,"2,513",(supp)
Oklahoma,Total,EQIP IRA,Grassed Waterway (412),Total,83,"$417,175 ","2,514", 
Oklahoma,Total,EQIP IRA,Groundwater Testing (355),2023,,,"2,515",(supp)
Oklahoma,Total,EQIP IRA,Groundwater Testing (355),2024,,,"2,516",(supp)
Oklahoma,Total,EQIP IRA,Groundwater Testing (355),Total,,,"2,517",(supp)
Oklahoma,Total,EQIP IRA,Heavy Use Area Protection (561),2023,4,"$1,660 ","2,518", 
Oklahoma,Total,EQIP IRA,Heavy Use Area Protection (561),2024,66,"$80,946 ","2,519", 
Oklahoma,Total,EQIP IRA,Heavy Use Area Protection (561),Total,70,"$82,606 ","2,520", 
Oklahoma,Total,EQIP IRA,Herbaceous Weed Treatment (315),2024,,,"2,521",(supp)
Oklahoma,Total,EQIP IRA,Herbaceous Weed Treatment (315),Total,,,"2,522",(supp)
Oklahoma,Total,EQIP IRA,Livestock Pipeline (516),2023,,,"2,523",(supp)
Oklahoma,Total,EQIP IRA,Livestock Pipeline (516),2024,,,"2,524",(supp)
Oklahoma,Total,EQIP IRA,Livestock Pipeline (516),Total,24,"$100,547 ","2,525", 
Oklahoma,Total,EQIP IRA,Nutrient Management (590),2023,188,"$833,970 ","2,526", 
Oklahoma,Total,EQIP IRA,Nutrient Management (590),2024,36,"$39,405 ","2,527", 
Oklahoma,Total,EQIP IRA,Nutrient Management (590),Total,224,"$873,375 ","2,528", 
Oklahoma,Total,EQIP IRA,Pasture and Hay Planting (512),2023,70,"$921,269 ","2,529", 
Oklahoma,Total,EQIP IRA,Pasture and Hay Planting (512),2024,909,"$14,257,278 ","2,530", 
Oklahoma,Total,EQIP IRA,Pasture and Hay Planting (512),Total,979,"$15,178,547 ","2,531", 
Oklahoma,Total,EQIP IRA,Pond (378),2024,10,"$84,368 ","2,532", 
Oklahoma,Total,EQIP IRA,Pond (378),Total,10,"$84,368 ","2,533", 
Oklahoma,Total,EQIP IRA,Prescribed Burning (338),2024,,,"2,534",(supp)
Oklahoma,Total,EQIP IRA,Prescribed Burning (338),Total,,,"2,535",(supp)
Oklahoma,Total,EQIP IRA,Prescribed Grazing (528),2023,70,"$29,267 ","2,536", 
Oklahoma,Total,EQIP IRA,Prescribed Grazing (528),2024,767,"$442,811 ","2,537", 
Oklahoma,Total,EQIP IRA,Prescribed Grazing (528),Total,837,"$472,078 ","2,538", 
Oklahoma,Total,EQIP IRA,Pumping Plant (533),2023,5,"$16,463 ","2,539", 
Oklahoma,Total,EQIP IRA,Pumping Plant (533),2024,83,"$382,029 ","2,540", 
Oklahoma,Total,EQIP IRA,Pumping Plant (533),Total,88,"$398,492 ","2,541", 
Oklahoma,Total,EQIP IRA,Range Planting (550),2023,,,"2,542",(supp)
Oklahoma,Total,EQIP IRA,Range Planting (550),2024,,,"2,543",(supp)
Oklahoma,Total,EQIP IRA,Range Planting (550),Total,50,"$1,064,937 ","2,544", 
Oklahoma,Total,EQIP IRA,"Residue and Tillage Management, No Till (329)",2023,62,"$104,074 ","2,545", 
Oklahoma,Total,EQIP IRA,"Residue and Tillage Management, No Till (329)",2024,128,"$316,705 ","2,546", 
Oklahoma,Total,EQIP IRA,"Residue and Tillage Management, No Till (329)",Total,190,"$420,779 ","2,547", 
Oklahoma,Total,EQIP IRA,"Residue and Tillage Management, Reduced Till (345)",2023,16,"$44,631 ","2,548", 
Oklahoma,Total,EQIP IRA,"Residue and Tillage Management, Reduced Till (345)",2024,12,"$130,266 ","2,549", 
Oklahoma,Total,EQIP IRA,"Residue and Tillage Management, Reduced Till (345)",Total,28,"$174,897 ","2,550", 
Oklahoma,Total,EQIP IRA,Total,2023,695,"$3,461,459 ","2,551", 
Oklahoma,Total,EQIP IRA,Total,2024,"3,058","$24,089,327 ","2,552", 
Oklahoma,Total,EQIP IRA,Total,Total,"3,753","$27,550,785 ","2,553", 
Oklahoma,Total,EQIP IRA,Tree/Shrub Establishment (612),2024,,,"2,554",(supp)
Oklahoma,Total,EQIP IRA,Tree/Shrub Establishment (612),Total,,,"2,555",(supp)
Oklahoma,Total,EQIP IRA,Tree/Shrub Site Preparation (490),2024,,,"2,556",(supp)
Oklahoma,Total,EQIP IRA,Tree/Shrub Site Preparation (490),Total,,,"2,557",(supp)
Oklahoma,Total,EQIP IRA,Upland Wildlife Habitat Management (645),2023,,,"2,558",(supp)
Oklahoma,Total,EQIP IRA,Upland Wildlife Habitat Management (645),Total,,,"2,559",(supp)
Oklahoma,Total,EQIP IRA,Water Well (642),2023,4,"$11,496 ","2,560", 
Oklahoma,Total,EQIP IRA,Water Well (642),2024,73,"$427,816 ","2,561", 
Oklahoma,Total,EQIP IRA,Water Well (642),Total,77,"$439,312 ","2,562", 
Oklahoma,Total,EQIP IRA,Watering Facility (614),2023,5,"$11,795 ","2,563", 
Oklahoma,Total,EQIP IRA,Watering Facility (614),2024,66,"$219,443 ","2,564", 
Oklahoma,Total,EQIP IRA,Watering Facility (614),Total,71,"$231,238 ","2,565", 
Oklahoma,Total,EQIP IRA,Wildlife Habitat Planting (420),2023,,,"2,566",(supp)
Oklahoma,Total,EQIP IRA,Wildlife Habitat Planting (420),2024,,,"2,567",(supp)
Oklahoma,Total,EQIP IRA,Wildlife Habitat Planting (420),Total,,,"2,568",(supp)
Oregon,Total,EQIP IRA,Brush Management (314),2023,58,"$139,628 ","2,569", 
Oregon,Total,EQIP IRA,Brush Management (314),2024,11,"$248,307 ","2,570", 
Oregon,Total,EQIP IRA,Brush Management (314),Total,69,"$387,935 ","2,571", 
Oregon,Total,EQIP IRA,Conservation Cover (327),2023,5,"$5,558 ","2,572", 
Oregon,Total,EQIP IRA,Conservation Cover (327),2024,5,"$2,575 ","2,573", 
Oregon,Total,EQIP IRA,Conservation Cover (327),Total,10,"$8,133 ","2,574", 
Oregon,Total,EQIP IRA,Conservation Crop Rotation (328),2024,4,"$19,298 ","2,575", 
Oregon,Total,EQIP IRA,Conservation Crop Rotation (328),Total,4,"$19,298 ","2,576", 
Oregon,Total,EQIP IRA,Cover Crop (340),2023,4,"$28,348 ","2,577", 
Oregon,Total,EQIP IRA,Cover Crop (340),2024,7,"$23,987 ","2,578", 
Oregon,Total,EQIP IRA,Cover Crop (340),Total,11,"$52,335 ","2,579", 
Oregon,Total,EQIP IRA,Forest Stand Improvement (666),2023,64,"$749,637 ","2,580", 
Oregon,Total,EQIP IRA,Forest Stand Improvement (666),2024,76,"$2,604,802 ","2,581", 
Oregon,Total,EQIP IRA,Forest Stand Improvement (666),Total,140,"$3,354,439 ","2,582", 
Oregon,Total,EQIP IRA,Fuel Break (383),2023,,,"2,583",(supp)
Oregon,Total,EQIP IRA,Fuel Break (383),Total,,,"2,584",(supp)
Oregon,Total,EQIP IRA,Heavy Use Area Protection (561),2024,,,"2,585",(supp)
Oregon,Total,EQIP IRA,Heavy Use Area Protection (561),Total,,,"2,586",(supp)
Oregon,Total,EQIP IRA,Herbaceous Weed Treatment (315),2023,,,"2,587",(supp)
Oregon,Total,EQIP IRA,Herbaceous Weed Treatment (315),2024,,,"2,588",(supp)
Oregon,Total,EQIP IRA,Herbaceous Weed Treatment (315),Total,19,"$243,892 ","2,589", 
Oregon,Total,EQIP IRA,Irrigation Pipeline (430),2024,14,"$144,432 ","2,590", 
Oregon,Total,EQIP IRA,Irrigation Pipeline (430),Total,14,"$144,432 ","2,591", 
Oregon,Total,EQIP IRA,"Irrigation System, Microirrigation (441)",2024,10,"$109,152 ","2,592", 
Oregon,Total,EQIP IRA,"Irrigation System, Microirrigation (441)",Total,10,"$109,152 ","2,593", 
Oregon,Total,EQIP IRA,Irrigation Water Management (449),2024,,,"2,594",(supp)
Oregon,Total,EQIP IRA,Irrigation Water Management (449),Total,,,"2,595",(supp)
Oregon,Total,EQIP IRA,Livestock Pipeline (516),2023,,,"2,596",(supp)
Oregon,Total,EQIP IRA,Livestock Pipeline (516),2024,,,"2,597",(supp)
Oregon,Total,EQIP IRA,Livestock Pipeline (516),Total,12,"$22,744 ","2,598", 
Oregon,Total,EQIP IRA,Mulching (484),2023,7,"$3,697 ","2,599", 
Oregon,Total,EQIP IRA,Mulching (484),Total,7,"$3,697 ","2,600", 
Oregon,Total,EQIP IRA,Nutrient Management (590),2024,7,"$174,814 ","2,601", 
Oregon,Total,EQIP IRA,Nutrient Management (590),Total,7,"$174,814 ","2,602", 
Oregon,Total,EQIP IRA,Obstruction Removal (500),2024,,,"2,603",(supp)
Oregon,Total,EQIP IRA,Obstruction Removal (500),Total,,,"2,604",(supp)
Oregon,Total,EQIP IRA,Prescribed Grazing (528),2023,4,"$7,902 ","2,605", 
Oregon,Total,EQIP IRA,Prescribed Grazing (528),2024,9,"$40,725 ","2,606", 
Oregon,Total,EQIP IRA,Prescribed Grazing (528),Total,13,"$48,627 ","2,607", 
Oregon,Total,EQIP IRA,Pumping Plant (533),2023,,,"2,608",(supp)
Oregon,Total,EQIP IRA,Pumping Plant (533),2024,,,"2,609",(supp)
Oregon,Total,EQIP IRA,Pumping Plant (533),Total,16,"$158,991 ","2,610", 
Oregon,Total,EQIP IRA,Range Planting (550),2023,,,"2,611",(supp)
Oregon,Total,EQIP IRA,Range Planting (550),2024,,,"2,612",(supp)
Oregon,Total,EQIP IRA,Range Planting (550),Total,5,"$45,097 ","2,613", 
Oregon,Total,EQIP IRA,"Residue and Tillage Management, Reduced Till (345)",2024,7,"$327,468 ","2,614", 
Oregon,Total,EQIP IRA,"Residue and Tillage Management, Reduced Till (345)",Total,7,"$327,468 ","2,615", 
Oregon,Total,EQIP IRA,Spring Development (574),2023,,,"2,616",(supp)
Oregon,Total,EQIP IRA,Spring Development (574),2024,,,"2,617",(supp)
Oregon,Total,EQIP IRA,Spring Development (574),Total,5,"$21,176 ","2,618", 
Oregon,Total,EQIP IRA,Sprinkler System (442),2024,12,"$484,369 ","2,619", 
Oregon,Total,EQIP IRA,Sprinkler System (442),Total,12,"$484,369 ","2,620", 
Oregon,Total,EQIP IRA,Total,2023,258,"$1,803,067 ","2,621", 
Oregon,Total,EQIP IRA,Total,2024,260,"$5,109,147 ","2,622", 
Oregon,Total,EQIP IRA,Total,Total,518,"$6,912,214 ","2,623", 
Oregon,Total,EQIP IRA,Tree-Shrub Pruning (660),2023,,,"2,624",(supp)
Oregon,Total,EQIP IRA,Tree-Shrub Pruning (660),Total,,,"2,625",(supp)
Oregon,Total,EQIP IRA,Tree/Shrub Establishment (612),2023,,,"2,626",(supp)
Oregon,Total,EQIP IRA,Tree/Shrub Establishment (612),2024,,,"2,627",(supp)
Oregon,Total,EQIP IRA,Tree/Shrub Establishment (612),Total,29,"$154,788 ","2,628", 
Oregon,Total,EQIP IRA,Tree/Shrub Site Preparation (490),2023,,,"2,629",(supp)
Oregon,Total,EQIP IRA,Tree/Shrub Site Preparation (490),2024,,,"2,630",(supp)
Oregon,Total,EQIP IRA,Tree/Shrub Site Preparation (490),Total,19,"$65,962 ","2,631", 
Oregon,Total,EQIP IRA,Upland Wildlife Habitat Management (645),2023,,,"2,632",(supp)
Oregon,Total,EQIP IRA,Upland Wildlife Habitat Management (645),Total,,,"2,633",(supp)
Oregon,Total,EQIP IRA,Water Well (642),2024,4,"$93,514 ","2,634", 
Oregon,Total,EQIP IRA,Water Well (642),Total,4,"$93,514 ","2,635", 
Oregon,Total,EQIP IRA,Watering Facility (614),2023,,,"2,636",(supp)
Oregon,Total,EQIP IRA,Watering Facility (614),2024,,,"2,637",(supp)
Oregon,Total,EQIP IRA,Watering Facility (614),Total,12,"$69,219 ","2,638", 
Oregon,Total,EQIP IRA,Wildlife Habitat Planting (420),2023,,,"2,639",(supp)
Oregon,Total,EQIP IRA,Wildlife Habitat Planting (420),Total,,,"2,640",(supp)
Oregon,Total,EQIP IRA,Woody Residue Treatment (384),2023,33,"$293,341 ","2,641", 
Oregon,Total,EQIP IRA,Woody Residue Treatment (384),2024,46,"$556,630 ","2,642", 
Oregon,Total,EQIP IRA,Woody Residue Treatment (384),Total,79,"$849,971 ","2,643", 
Pennsylvania,Total,EQIP IRA,Access Road (560),2023,6,"$28,930 ","2,644", 
Pennsylvania,Total,EQIP IRA,Access Road (560),Total,6,"$28,930 ","2,645", 
Pennsylvania,Total,EQIP IRA,Brush Management (314),2023,49,"$199,669 ","2,646", 
Pennsylvania,Total,EQIP IRA,Brush Management (314),Total,49,"$199,669 ","2,647", 
Pennsylvania,Total,EQIP IRA,Conservation Cover (327),2023,,,"2,648",(supp)
Pennsylvania,Total,EQIP IRA,Conservation Cover (327),Total,,,"2,649",(supp)
Pennsylvania,Total,EQIP IRA,Conservation Crop Rotation (328),2023,,,"2,650",(supp)
Pennsylvania,Total,EQIP IRA,Conservation Crop Rotation (328),Total,,,"2,651",(supp)
Pennsylvania,Total,EQIP IRA,Cover Crop (340),2023,93,"$929,667 ","2,652", 
Pennsylvania,Total,EQIP IRA,Cover Crop (340),2024,"1,674","$26,345,718 ","2,653", 
Pennsylvania,Total,EQIP IRA,Cover Crop (340),Total,"1,767","$27,275,385 ","2,654", 
Pennsylvania,Total,EQIP IRA,Critical Area Planting (342),2023,5,"$1,252 ","2,655", 
Pennsylvania,Total,EQIP IRA,Critical Area Planting (342),Total,5,"$1,252 ","2,656", 
Pennsylvania,Total,EQIP IRA,Diversion (362),2023,4,"$7,183 ","2,657", 
Pennsylvania,Total,EQIP IRA,Diversion (362),Total,4,"$7,183 ","2,658", 
Pennsylvania,Total,EQIP IRA,Early Successional Habitat Development-Mgt (647),2023,,,"2,659",(supp)
Pennsylvania,Total,EQIP IRA,Early Successional Habitat Development-Mgt (647),Total,,,"2,660",(supp)
Pennsylvania,Total,EQIP IRA,Energy Efficient Agricultural Operation (374),2023,,,"2,661",(supp)
Pennsylvania,Total,EQIP IRA,Energy Efficient Agricultural Operation (374),Total,,,"2,662",(supp)
Pennsylvania,Total,EQIP IRA,Fence (382),2023,61,"$390,314 ","2,663", 
Pennsylvania,Total,EQIP IRA,Fence (382),Total,61,"$390,314 ","2,664", 
Pennsylvania,Total,EQIP IRA,Forest Stand Improvement (666),2023,13,"$104,895 ","2,665", 
Pennsylvania,Total,EQIP IRA,Forest Stand Improvement (666),Total,13,"$104,895 ","2,666", 
Pennsylvania,Total,EQIP IRA,Forest Trails and Landings (655),2023,4,"$5,628 ","2,667", 
Pennsylvania,Total,EQIP IRA,Forest Trails and Landings (655),Total,4,"$5,628 ","2,668", 
Pennsylvania,Total,EQIP IRA,Grassed Waterway (412),2023,13,"$27,508 ","2,669", 
Pennsylvania,Total,EQIP IRA,Grassed Waterway (412),Total,13,"$27,508 ","2,670", 
Pennsylvania,Total,EQIP IRA,Heavy Use Area Protection (561),2023,22,"$38,655 ","2,671", 
Pennsylvania,Total,EQIP IRA,Heavy Use Area Protection (561),Total,22,"$38,655 ","2,672", 
Pennsylvania,Total,EQIP IRA,Herbaceous Weed Treatment (315),2023,46,"$198,961 ","2,673", 
Pennsylvania,Total,EQIP IRA,Herbaceous Weed Treatment (315),Total,46,"$198,961 ","2,674", 
