year,state,county,policies_prem,acres_insured,liabilities,premium,subsidy,indemnity,loss_ratio,net_benefit,farmer_premium,benefit_by_pol,benefit_by_acre
2019,Virginia,Gloucester,47,10791,3616984,268697,156637,55094,0.20504136629735353,-56966,112060,-1212.0425531914893,-5.279028820313224
2019,Virginia,Goochland,41,10721,2972337,552299,387573,388037,0.7025850128281963,223311,164726,5446.609756097561,20.829306967633617
2019,Virginia,Grayson,9,374,148342,14427,9424,1826,0.126568240105358,-3177,5003,-353.0,-8.494652406417112
2019,Virginia,Greene,5,549,76538,6371,3942,9074,1.424266206247057,6645,2429,1329.0,12.103825136612022
2019,Virginia,Greensville,142,23684,9593327,1040201,618451,1026299,0.986635275297755,604549,421750,4257.387323943662,25.52562911670326
2019,Virginia,Halifax,163,19149,8069016,1253907,778726,2084769,1.662618519555278,1609588,475181,9874.773006134968,84.05598203561544
2019,Virginia,Hanover,133,29132,8649550,1251397,901684,682694,0.5455454983510428,332981,349713,2503.6165413533836,11.430076891390911
2019,Virginia,Henrico,39,8341,2966757,478696,345219,638391,1.333604208098668,504914,133477,12946.51282051282,60.53398873036806
2019,Virginia,Henry,28,2573,1109578,162245,99108,289790,1.7861259206755216,226653,63137,8094.75,88.08900116595414
2019,Virginia,Isle Of Wight,249,39941,19446021,1520949,953898,446464,0.2935430445070808,-120587,567051,-484.285140562249,-3.019128214115821
2019,Virginia,James City,13,2943,1059735,106876,73625,19568,0.18309068453160673,-13683,33251,-1052.5384615384614,-4.649337410805301
2019,Virginia,King And Queen,122,30961,10236292,1280382,877337,304182,0.23757128731894075,-98863,403045,-810.3524590163935,-3.1931462162074866
2019,Virginia,King George,34,6885,2276720,283689,200217,90760,0.3199278082689142,7288,83472,214.35294117647058,1.0585330428467683
2019,Virginia,King William,132,35440,11348289,1351675,945999,499262,0.36936541698263264,93586,405676,708.9848484848485,2.64068848758465
2019,Virginia,Lancaster,74,15218,6317585,519795,340376,213785,0.41128714204638367,34366,179419,464.4054054054054,2.2582468129846234
2019,Virginia,Lee,13,1171,623983,94954,53520,303356,3.194767992922889,261922,41434,20147.846153846152,223.6737830913749
2019,Virginia,Loudoun,33,7330,2387516,327641,200985,192111,0.5863460311743647,65455,126656,1983.4848484848485,8.929740791268758
2019,Virginia,Louisa,72,10859,3037798,459451,318135,333648,0.7261884292340206,192332,141316,2671.277777777778,17.711759830555298
2019,Virginia,Lunenburg,71,7817,4717370,570231,377826,621023,1.0890726740566543,428618,192405,6036.87323943662,54.83152104387872
2019,Virginia,Madison,43,9516,3123376,250510,164193,41070,0.16394555107580536,-45247,86317,-1052.2558139534883,-4.754833963850357
2019,Virginia,Mathews,14,2445,691167,43569,28797,15288,0.35089168904496315,516,14772,36.857142857142854,0.21104294478527608
2019,Virginia,Mecklenburg,121,23493,14291295,1294313,816803,3203281,2.474888995165775,2725771,477510,22527.03305785124,116.02481590260929
2019,Virginia,Middlesex,47,14571,5131037,428080,281958,53139,0.12413333956269856,-92983,146122,-1978.3617021276596,-6.381373961979274
2019,Virginia,Montgomery,13,2290,504540,66442,46768,24211,0.36439300442491196,4537,19674,349.0,1.9812227074235809
2019,Virginia,Nelson,11,1760,2251814,552553,363811,605618,1.0960360363621227,416876,188742,37897.818181818184,236.86136363636365
2019,Virginia,New Kent,46,10148,3232218,318136,226266,112073,0.3522801569140242,20203,91870,439.19565217391306,1.9908356326369727
2019,Virginia,Northampton,151,279452743,33107844,2974220,1741844,2668807,0.8973132451533511,1436431,1232376,9512.788079470198,0.005140157096257238
2019,Virginia,Northumberland,118,32541,12047073,1137618,777124,281450,0.24740290677538507,-79044,360494,-669.8644067796611,-2.4290587259149996
2019,Virginia,Nottoway,32,6707,2105895,355900,243298,187773,0.5276004495644844,75171,112602,2349.09375,11.20784255255703
2019,Virginia,Orange,43,12668,3883521,400039,266073,108522,0.27127855034134174,-25444,133966,-591.7209302325581,-2.008525418377013
2019,Virginia,Page,36,3503,1215055,128405,88713,114315,0.8902690705190608,74623,39692,2072.8611111111113,21.30259777333714
2019,Virginia,Patrick,36,2636,1666280,449603,284968,753137,1.6751156019866416,588502,164635,16347.277777777777,223.2556904400607
2019,Virginia,Pittsylvania,327,40082,23576628,3551069,2225473,7481209,2.106748418574801,6155613,1325596,18824.504587155963,153.57549523476874
2019,Virginia,Powhatan,21,4772,1338972,278054,182732,328561,1.1816445726369698,233239,95322,11106.619047619048,48.876571668063704
2019,Virginia,Prince Edward,36,4112,1074543,176299,122908,214859,1.2187193347665046,161468,53391,4485.222222222223,39.26750972762646
2019,Virginia,Prince George,71,16418,5467508,573101,368925,319555,0.5575893254417633,115379,204176,1625.056338028169,7.027591667681812
2019,Virginia,Prince William,10,2183,582439,80227,59021,20198,0.25176062921460357,-1008,21206,-100.8,-0.46174988547869905
2019,Virginia,Rappahannock,8,574,231340,24793,16786,13253,0.5345460412213124,5246,8007,655.75,9.139372822299652
2019,Virginia,Richmond,152,27502,9084932,973425,662905,244339,0.25100957957726583,-66181,310520,-435.4013157894737,-2.4064068067776887
2019,Virginia,Rockbridge,32,5259,986318,122506,88719,45378,0.37041451030969913,11591,33787,362.21875,2.2040311846358622
2019,Virginia,Rockingham,162,20884,9194627,1161613,779994,634465,0.5461930952907724,252846,381619,1560.7777777777778,12.107163378663092
2019,Virginia,Russell,4,71,36934,6868,4038,3671,0.5345078625509609,841,2830,210.25,11.845070422535212
2019,Virginia,Scott,18,1979,264147,35729,18766,34893,0.9766016401242688,17930,16963,996.1111111111111,9.060131379484588
2019,Virginia,Shenandoah,114,15142,8427775,1075995,709998,369199,0.34312334165121583,3202,365997,28.087719298245613,0.21146479989433364
2019,Virginia,Smyth,7,609,329574,41524,24764,34397,0.8283643194297274,17637,16760,2519.5714285714284,28.960591133004925
2019,Virginia,Southampton,631,82725,43841012,3801273,2368593,683786,0.17988342326373297,-748894,1432680,-1186.83676703645,-9.052813538833485
2019,Virginia,Spotsylvania,55,7452,2416644,351983,252473,107928,0.3066284451237702,8418,99510,153.05454545454546,1.1296296296296295
2019,Virginia,Stafford,12,2887,1063769,142352,102374,30282,0.2127261998426436,-9696,39978,-808.0,-3.3585036369934187
2019,Virginia,Suffolk City,217,42655,18383456,1570123,990215,292283,0.1861529319677503,-287625,579908,-1325.4608294930877,-6.743054741530887
2019,Virginia,Surry,137,29127,11799274,1115258,737724,277832,0.24911903792665016,-99702,377534,-727.7518248175182,-3.423009578741374
2019,Virginia,Sussex,199,39028,15185316,1653621,1050257,1238580,0.7490108071922164,635216,603364,3192.040201005025,16.27590447883571
2019,Virginia,Virginia Beach,19,10103,3797704,213509,144287,15965,0.07477436548342224,-53257,69222,-2803.0,-5.271404533306939
2019,Virginia,Warren,4,344,122856,14043,10273,3047,0.21697642953784804,-723,3770,-180.75,-2.1017441860465116
2019,Virginia,Washington,11,3203,1003622,121379,69328,65400,0.5388081958164097,13349,52051,1213.5454545454545,4.167655323134562
2019,Virginia,Westmoreland,153,34273,11412119,1326659,935641,424635,0.3200784828656045,33617,391018,219.718954248366,0.9808595687567473
2019,Virginia,Wythe,35,8918,1510594,169010,113276,62023,0.36697828530856164,6289,55734,179.68571428571428,0.7052029603050011
2019,Washington,Adams,884,379839,170261188,11285375,5836532,17231147,1.5268563959992467,11782304,5448843,13328.398190045249,31.019205505490483
2019,Washington,All Other Counties,14,3888,27130489,206186,132876,63280,0.30690735549455345,-10030,73310,-716.4285714285714,-2.579732510288066
2019,Washington,Asotin,88,67445,8338351,1070916,521902,458975,0.4285817001520194,-90039,549014,-1023.1704545454545,-1.3349988879828008
2019,Washington,Benton,441,204092,269654511,13102933,8207741,11432270,0.8724970203236176,6537078,4895192,14823.30612244898,32.030055073202284
2019,Washington,Chelan,566,21787,177589907,6223660,3864421,20857478,3.3513202842057566,18498239,2359239,32682.40106007067,849.0493872492771
2019,Washington,Columbia,431,123298,47283033,3267427,1366406,3118937,0.9545544552334299,1217916,1901021,2825.7911832946634,9.877824457817646
2019,Washington,Douglas,866,166564,151304221,7789660,4220796,13820377,1.7741951510078746,10251513,3568864,11837.774826789839,61.546990946422994
2019,Washington,Franklin,532,165629,272330957,12799313,8187161,13703543,1.0706467604940983,9091391,4612152,17089.080827067668,54.89009171099264
2019,Washington,Garfield,314,97275,31127610,2128424,945974,2535895,1.1914425885068012,1353445,1182450,4310.334394904458,13.913595476741198
2019,Washington,Grant,1166,295372,825573404,30936494,19430843,46737565,1.5107582973041482,35231914,11505651,30216.04974271012,119.27980309575722
2019,Washington,Grays Harbor,7,494,188286,13928,8190,7194,0.5165134979896611,1456,5738,208.0,2.9473684210526314
2019,Washington,Island,9,248,487757,41328,31926,15074,0.3647406116918312,5672,9402,630.2222222222222,22.870967741935484
2019,Washington,King,2,473,93258,7356,3887,28222,3.836595976073953,24753,3469,12376.5,52.33192389006342
2019,Washington,Kittitas,43,109707,26692687,1652477,998193,1230317,0.7445289707511814,576033,654284,13396.116279069767,5.250649457190517
2019,Washington,Klickitat,161,176187,96427728,4422552,2684219,10554464,2.3865098703192182,8816131,1738333,54758.57763975155,50.03848751610505
2019,Washington,Lincoln,1299,396101,117837349,8895787,3724338,5233205,0.5882790359076718,61756,5171449,47.541185527328714,0.15590973009409217
2019,Washington,Okanogan,482,57934,234147133,11597755,7047186,27269657,2.3512875552208166,22719088,4550569,47135.03734439834,392.1546587496116
2019,Washington,Pacific,8,782,283950,17503,9947,16900,0.9655487630691881,9344,7556,1168.0,11.948849104859335
2019,Washington,Skagit,20,3432,6590424,518232,370043,516287,0.9962468546905633,368098,148189,18404.9,107.25466200466201
2019,Washington,Snohomish,6,1271,2414469,201342,125674,10292,0.05111700489714019,-65376,75668,-10896.0,-51.436664044059796
2019,Washington,Spokane,631,181030,57028796,4404746,2033553,4815626,1.0932812016856364,2444433,2371193,3873.9033280507133,13.502916643650224
2019,Washington,Stevens,17,6492,1258218,132591,67003,123208,0.929233507553303,57620,65588,3389.4117647058824,8.875539125077017
2019,Washington,Walla Walla,821,246904,200983028,11525006,6200077,12962820,1.1247560304957758,7637891,5324929,9303.155907429964,30.934658814762013
2019,Washington,Whatcom,35,5327,18856407,1862957,1411676,862236,0.46283193868672223,410955,451281,11741.57142857143,77.14567298667167
2019,Washington,Whitman,1973,675003,246891997,16129416,6872301,14056617,0.8714895195213516,4799502,9257115,2432.590978205778,7.1103417318145254
2019,Washington,Yakima,1276,267208,572587260,29392661,19026963,37106010,1.2624243174171947,26740312,10365698,20956.35736677116,100.0730217658154
2019,West Virginia,All Other Counties,14,1313,444441,42085,26302,8706,0.2068670547701081,-7077,15783,-505.5,-5.38994668697639
2019,West Virginia,Berkeley,41,6414,3478680,309491,243385,9711,0.031377325996555634,-56395,66106,-1375.4878048780488,-8.79248518864983
2019,West Virginia,Grant,4,609,235445,19784,14400,0,0.0,-5384,5384,-1346.0,-8.84072249589491
2019,West Virginia,Greenbrier,6,774,431217,46220,31312,33132,0.7168325400259628,18224,14908,3037.3333333333335,23.545219638242894
2019,West Virginia,Hampshire,16,894,620117,162661,101721,276386,1.6991534541162294,215446,60940,13465.375,240.9910514541387
2019,West Virginia,Hardy,41,5631,2325638,208513,137211,6032,0.02892865193057507,-65270,71302,-1591.9512195121952,-11.591191617829871
2019,West Virginia,Jackson,5,583,221756,22695,14200,39205,1.7274730116765808,30710,8495,6142.0,52.67581475128645
2019,West Virginia,Jefferson,99,21576,7751620,766838,479369,56560,0.07375742986132665,-230909,287469,-2332.4141414141413,-10.702122728958102
2019,West Virginia,Mason,27,5977,2130564,178053,113618,89703,0.5037994305066469,25268,64435,935.8518518518518,4.227538899113267
2019,West Virginia,Mineral,6,796,230110,18332,13621,79178,4.319114117390356,74467,4711,12411.166666666666,93.55150753768844
2019,West Virginia,Monroe,8,939,254910,30072,22528,18818,0.6257648310720937,11274,7544,1409.25,12.006389776357828
2019,West Virginia,Pendleton,16,1769,609619,65526,46226,8073,0.12320300338796814,-11227,19300,-701.6875,-6.346523459581684
2019,West Virginia,Pocahontas,8,149,60838,6963,3995,0,0.0,-2968,2968,-371.0,-19.91946308724832
2019,West Virginia,Preston,13,2657,997993,132931,86887,180725,1.359539911683505,134681,46044,10360.076923076924,50.689123071132855
2019,West Virginia,Randolph,2,566,118597,2597,2545,164,0.06314978821717367,112,52,56.0,0.1978798586572438
2019,West Virginia,Wayne,1,10,3032,372,219,0,0.0,-153,153,-153.0,-15.3
2019,Wisconsin,Adams,323,65949,72907172,5977795,3446431,7585055,1.2688717160759109,5053691,2531364,15646.102167182662,76.63029007263188
2019,Wisconsin,All Other Counties,5,138,17023241,180458,120643,4293,0.023789469017721575,-55522,59815,-11104.4,-402.3333333333333
2019,Wisconsin,Ashland,15,3381,903673,187916,138408,99959,0.5319344813640137,50451,49508,3363.4,14.921916592724045
2019,Wisconsin,Barron,820,142333,55125489,6672462,4554791,4931521,0.739085662833299,2813850,2117671,3431.5243902439024,19.769484237668003
2019,Wisconsin,Bayfield,17,4016,988371,255063,174129,231340,0.9069916059953815,150406,80934,8847.411764705883,37.45169322709163
2019,Wisconsin,Brown,460,85520,25219607,3979146,2635078,8248139,2.0728415092082573,6904071,1344068,15008.85,80.73048409728719
2019,Wisconsin,Buffalo,392,70154,31462452,2293426,1539554,1692322,0.7379012882909673,938450,753872,2394.0051020408164,13.376999173247427
2019,Wisconsin,Burnett,160,21705,6843853,1068065,755170,1013938,0.9493223727020359,701043,312895,4381.51875,32.29868693849343
2019,Wisconsin,Calumet,343,50131,17536124,1905431,1272929,3583063,1.880447520797132,2950561,632502,8602.218658892129,58.85701462169117
2019,Wisconsin,Chippewa,623,141397,52749434,6769779,4619526,5997087,0.8858615620982605,3846834,2150253,6174.69341894061,27.205909602042475
2019,Wisconsin,Clark,572,98517,32470573,4859666,3408492,7925245,1.6308209247302181,6474071,1451174,11318.305944055945,65.71526741577595
2019,Wisconsin,Columbia,815,153076,74441978,5976998,3925233,3956698,0.6619875061025619,1904933,2051765,2337.3411042944786,12.44436097102093
2019,Wisconsin,Crawford,295,45249,21111382,1629640,1082021,1111624,0.6821285682727474,564005,547619,1911.8813559322034,12.464474353024377
2019,Wisconsin,Dane,1499,234478,117107368,8242449,5202023,8712555,1.057034747803717,5672129,3040426,3783.9419613075383,24.190452835660487
2019,Wisconsin,Dodge,991,160038,71235045,5341655,3583340,7968993,1.4918584221556803,6210678,1758315,6267.081735620585,38.80752071383046
2019,Wisconsin,Door,305,51483,17989225,2901918,2008139,4096169,1.411538506601496,3202390,893779,10499.639344262296,62.202863081017036
2019,Wisconsin,Douglas,4,310,816071,38154,22511,343072,8.991770194475022,327429,15643,81857.25,1056.2225806451613
2019,Wisconsin,Dunn,702,153972,64278603,6653499,4556428,2992855,0.44981670546580077,895784,2097071,1276.045584045584,5.817837009326371
2019,Wisconsin,Eau Claire,369,55605,22822835,2653997,1808175,1713050,0.6454604131052145,867228,845822,2350.211382113821,15.596223361208525
2019,Wisconsin,Florence,5,261,52601,11705,6491,5531,0.4725331055104656,317,5214,63.4,1.21455938697318
2019,Wisconsin,Fond Du Lac,718,113019,44208417,4242519,2894602,6751260,1.5913328850147754,5403343,1347917,7525.547353760446,47.80915598262239
2019,Wisconsin,Forest,11,752,153106,28827,20203,53526,1.8568009158080965,44902,8624,4082.0,59.71010638297872
2019,Wisconsin,Grant,1415,201095,113156645,7466905,4828116,2553700,0.3420024762602444,-85089,2638789,-60.13356890459364,-0.4231283721624108
2019,Wisconsin,Green,956,162700,82556430,6502399,4171440,3506476,0.5392588181684944,1175517,2330959,1229.6202928870293,7.225058389674247
2019,Wisconsin,Green Lake,317,47200,20326921,1915876,1318342,1530370,0.7987834285726216,932836,597534,2942.700315457413,19.763474576271186
2019,Wisconsin,Iowa,800,110400,55955569,4180306,2667296,2065537,0.4941114358613939,552527,1513010,690.65875,5.004773550724638
2019,Wisconsin,Iron,4,2007,503505,76147,46897,123228,1.6182909372660774,93978,29250,23494.5,46.82511210762332
2019,Wisconsin,Jackson,345,61919,43228279,2931833,1904395,1703787,0.5811337139598333,676349,1027438,1960.431884057971,10.923125373471795
2019,Wisconsin,Jefferson,650,108639,52048922,3777277,2406517,4144084,1.097108843222247,2773324,1370760,4266.652307692308,25.527885934148877
2019,Wisconsin,Juneau,378,71780,45421528,3827013,2392114,3456416,0.9031628583440924,2021517,1434899,5347.928571428572,28.162677626079688
2019,Wisconsin,Kenosha,240,46818,18123155,1449827,987454,4617198,3.184654444978608,4154825,462373,17311.770833333332,88.74417958904695
2019,Wisconsin,Kewaunee,328,59370,18056508,2561268,1774133,3328015,1.2993622690011353,2540880,787135,7746.585365853659,42.797372410308235
2019,Wisconsin,La Crosse,153,20531,9127608,727268,468963,661277,0.9092617852016038,402972,258305,2633.8039215686276,19.627490136866204
2019,Wisconsin,Lafayette,1037,193818,114743102,9120307,5309912,3100469,0.339952262571863,-709926,3810395,-684.5959498553519,-3.6628486518280035
